"holiday","temp","hum","windspeed","year","month","date","cnt","over_load","seasons","weather_cond","wkday","bizday","hour","mnth"
0,-1.33460918694128,1.56933302755751,0.276298271532379,2011,3,31,3,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.0318978780656464,2011,3,31,5,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.0318978780656464,2011,3,31,5,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.276298271532379,2011,3,31,1,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.519881272378821,2011,3,31,2,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.276298271532379,2011,3,31,8,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.886073166268775,2011,3,31,36,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.519881272378821,2011,3,31,92,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.93215923502303,0.519881272378821,2011,3,31,192,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-1.23074336397914,1.56933302755751,0.519881272378821,2011,3,31,132,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-1.23074336397914,1.56933302755751,0.519881272378821,2011,3,31,69,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-1.126877541017,1.56933302755751,0.0318978780656464,2011,3,31,58,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-1.126877541017,1.56933302755751,0.0318978780656464,2011,3,31,90,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-1.02301171805486,1.2583391354442,-0.456085516247529,2011,3,31,68,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-1.02301171805486,1.2583391354442,-0.456085516247529,2011,3,31,76,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-1.02301171805486,1.2583391354442,0.886073166268775,2011,3,31,65,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-1.02301171805486,1.2583391354442,0.519881272378821,2011,3,31,85,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-1.02301171805486,1.2583391354442,0.519881272378821,2011,3,31,168,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-1.02301171805486,1.2583391354442,-0.456085516247529,2011,3,31,177,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-1.02301171805486,1.2583391354442,-0.456085516247529,2011,3,31,130,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-1.126877541017,1.56933302755751,0.764281665845554,2011,3,31,85,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.126877541017,1.56933302755751,-0.211685122780796,2011,3,31,60,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.126877541017,1.56933302755751,0.519881272378821,2011,3,31,51,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.23074336397914,1.93215923502303,-0.211685122780796,2011,3,31,27,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.23074336397914,1.93215923502303,-0.211685122780796,2011,4,1,6,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.23074336397914,1.93215923502303,-0.211685122780796,2011,4,1,4,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.23074336397914,1.56933302755751,0.0318978780656464,2011,4,1,7,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.519881272378821,2011,4,1,4,FALSE,"summer","Mist or Cloudy","friday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.519881272378821,2011,4,1,3,FALSE,"summer","Mist or Cloudy","friday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.276298271532379,2011,4,1,12,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,0.276298271532379,2011,4,1,28,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,1.56933302755751,-1.5538438052971,2011,4,1,95,FALSE,"summer","Light Snow or Light Rain","friday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.23074336397914,1.2583391354442,0.519881272378821,2011,4,1,206,FALSE,"summer","Mist or Cloudy","friday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.919145895092722,0.377189774456504,1.37405656058195,2011,4,1,173,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.919145895092722,0.169860513047634,0.764281665845554,2011,4,1,75,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.919145895092722,-0.0893010637134531,1.37405656058195,2011,4,1,89,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.815280072130582,-0.503959586531193,1.37405656058195,2011,4,1,95,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.711414249168442,-0.659456532587845,1.37405656058195,2011,4,1,110,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.711414249168442,-0.866785793996715,1.37405656058195,2011,4,1,87,FALSE,"summer","Mist or Cloudy","friday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.815280072130582,-0.866785793996715,1.86203995489513,2011,4,1,111,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.815280072130582,-0.866785793996715,1.86203995489513,2011,4,1,167,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.815280072130582,-0.866785793996715,1.13047355973551,2011,4,1,281,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.815280072130582,-0.866785793996715,1.13047355973551,2011,4,1,241,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.815280072130582,-0.711288847940063,1.13047355973551,2011,4,1,136,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.919145895092722,-0.503959586531193,0.0318978780656464,2011,4,1,77,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Jan"
0,-0.919145895092722,-0.503959586531193,-0.456085516247529,2011,4,1,93,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.02301171805486,-0.34846264047454,-0.211685122780796,2011,4,1,74,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.02301171805486,-0.0893010637134531,-0.821460017517193,2011,4,1,53,FALSE,"summer","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.02301171805486,-0.0893010637134531,-1.5538438052971,2011,4,2,32,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","0-3 hr","Jan"
0,-1.23074336397914,0.118028197695417,-0.456085516247529,2011,4,2,32,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Jan"
0,-1.33460918694128,0.636351351217591,-0.456085516247529,2011,4,2,21,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Jan"
0,-1.33460918694128,0.377189774456504,-0.211685122780796,2011,4,2,9,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Jan"
0,-1.33460918694128,0.377189774456504,-0.211685122780796,2011,4,2,5,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Jan"
0,-1.33460918694128,0.636351351217591,-0.211685122780796,2011,4,2,5,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","4-7 hr","Jan"
0,-1.23074336397914,0.377189774456504,-0.699668517093971,2011,4,2,12,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Jan"
0,-1.23074336397914,0.377189774456504,-0.699668517093971,2011,4,2,18,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","4-7 hr","Jan"
0,-1.02301171805486,0.377189774456504,-0.699668517093971,2011,4,2,55,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","8-11 hr","Jan"
0,-0.815280072130582,0.169860513047634,-0.699668517093971,2011,4,2,87,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","8-11 hr","Jan"
0,-0.711414249168442,-0.296630325122323,-0.211685122780796,2011,4,2,154,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","8-11 hr","Jan"
0,-0.503682603244161,-0.814953478644498,-0.211685122780796,2011,4,2,198,FALSE,"summer","Mist or Cloudy","saturday","weekend or holiday","8-11 hr","Jan"
0,-0.919145895092722,0.947345243330896,-0.456085516247529,2011,4,2,184,FALSE,"summer","Light Snow or Light Rain","saturday","weekend or holiday","12-15 hr","Jan"
0,-0.815280072130582,0.947345243330896,-0.456085516247529,2011,4,2,137,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","12-15 hr","Jan"
0,-0.919145895092722,0.688183666569809,1.13047355973551,2011,4,2,190,FALSE,"summer","Light Snow or Light Rain","saturday","weekend or holiday","12-15 hr","Jan"
0,-0.815280072130582,0.688183666569809,1.61845695404868,2011,4,2,136,FALSE,"summer","Light Snow or Light Rain","saturday","weekend or holiday","12-15 hr","Jan"
0,-0.607548426206302,-0.0374687483612356,1.13047355973551,2011,4,2,196,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Jan"
0,-0.607548426206302,-0.452127271178975,1.37405656058195,2011,4,2,184,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Jan"
0,-0.607548426206302,-0.452127271178975,0.0318978780656464,2011,4,2,179,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Jan"
0,-0.711414249168442,-0.503959586531193,1.37405656058195,2011,4,2,148,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Jan"
0,-0.815280072130582,-0.503959586531193,0.764281665845554,2011,4,2,85,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","20-23 hr","Jan"
0,-0.919145895092722,-0.0893010637134531,0.519881272378821,2011,4,2,77,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","20-23 hr","Jan"
0,-0.919145895092722,-0.0893010637134531,0.886073166268775,2011,4,2,55,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","20-23 hr","Jan"
0,-0.919145895092722,-0.0893010637134531,-0.211685122780796,2011,4,2,53,FALSE,"summer","Clear or Few Cloudy","saturday","weekend or holiday","20-23 hr","Jan"
0,-1.02301171805486,0.118028197695417,0.0318978780656464,2011,4,3,39,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Jan"
0,-1.02301171805486,-0.0893010637134531,-0.699668517093971,2011,4,3,34,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Jan"
0,-1.23074336397914,0.377189774456504,-0.456085516247529,2011,4,3,24,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Jan"
0,-1.02301171805486,-0.0893010637134531,-1.5538438052971,2011,4,3,11,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Jan"
0,-1.126877541017,0.377189774456504,-0.821460017517193,2011,4,3,3,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","4-7 hr","Jan"
0,-1.126877541017,0.118028197695417,0.276298271532379,2011,4,3,5,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","4-7 hr","Jan"
0,-1.126877541017,0.118028197695417,0.0318978780656464,2011,4,3,33,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","4-7 hr","Jan"
0,-0.919145895092722,-0.296630325122323,0.276298271532379,2011,4,3,33,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","4-7 hr","Jan"
0,-0.815280072130582,-0.296630325122323,-0.211685122780796,2011,4,3,62,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","8-11 hr","Jan"
0,-0.711414249168442,-0.659456532587845,2.47181484963152,2011,4,3,142,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","8-11 hr","Jan"
0,-0.503682603244161,-1.02228274005337,1.86203995489513,2011,4,3,215,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","8-11 hr","Jan"
0,-0.399816780282022,-1.1259473707578,0.519881272378821,2011,4,3,243,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","8-11 hr","Jan"
0,-0.295950957319881,-1.28144431681445,0.764281665845554,2011,4,3,313,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","12-15 hr","Jan"
0,-0.295950957319881,-1.54060589357554,0.886073166268775,2011,4,3,367,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","12-15 hr","Jan"
0,-0.192085134357741,-1.64427052427998,-0.456085516247529,2011,4,3,349,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","12-15 hr","Jan"
0,-0.192085134357741,-1.54060589357554,-1.5538438052971,2011,4,3,292,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","12-15 hr","Jan"
0,-0.192085134357741,-1.64427052427998,0.0318978780656464,2011,4,3,303,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Jan"
0,-0.192085134357741,-1.79976747033663,-0.456085516247529,2011,4,3,274,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Jan"
0,-0.192085134357741,-1.64427052427998,-1.5538438052971,2011,4,3,172,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Jan"
0,-0.399816780282022,-0.97045042470115,0.0318978780656464,2011,4,3,144,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Jan"
0,-0.399816780282022,-1.1259473707578,0.276298271532379,2011,4,3,79,FALSE,"summer","Light Snow or Light Rain","sunday","weekend or holiday","20-23 hr","Jan"
0,-0.399816780282022,-0.97045042470115,0.276298271532379,2011,4,3,45,FALSE,"summer","Mist or Cloudy","sunday","weekend or holiday","20-23 hr","Jan"
0,-0.503682603244161,-1.02228274005337,-0.699668517093971,2011,4,3,36,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","20-23 hr","Jan"
0,-0.503682603244161,-0.659456532587845,-0.821460017517193,2011,4,3,31,FALSE,"summer","Clear or Few Cloudy","sunday","weekend or holiday","20-23 hr","Jan"
0,-0.503682603244161,-0.659456532587845,0.276298271532379,2011,4,4,6,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-0.503682603244161,-0.34846264047454,1.37405656058195,2011,4,4,11,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-0.607548426206302,0.169860513047634,0.519881272378821,2011,4,4,2,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-0.607548426206302,0.169860513047634,0.764281665845554,2011,4,4,1,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-0.607548426206302,0.429022089808721,0.886073166268775,2011,4,4,2,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.503682603244161,-0.0374687483612356,0.519881272378821,2011,4,4,7,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.399816780282022,-0.244798009770106,0.764281665845554,2011,4,4,46,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.295950957319881,-0.452127271178975,0.519881272378821,2011,4,4,157,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.192085134357741,-0.400294955826758,0.886073166268775,2011,4,4,339,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,0.0156465115665389,-0.607624217235628,1.61845695404868,2011,4,4,158,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,0.223378157490819,-0.918618109348932,1.37405656058195,2011,4,4,90,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,0.534975626377239,-1.17777968611002,1.61845695404868,2011,4,4,124,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,0.74270727230152,-1.38510894751889,2.22823184878508,2011,4,4,157,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,0.9504389182258,-1.48877357822332,1.13047355973551,2011,4,4,139,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,1.26203638711222,-1.85159978568885,2.47181484963152,2011,4,4,123,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,1.36590221007436,-2.05892904709772,2.9597982439447,2011,4,4,143,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,1.36590221007436,-2.11076136244993,2.71621524309825,2011,4,4,189,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,1.26203638711222,-2.05892904709772,3.44778163825787,2011,4,4,366,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,1.15817056415008,-2.05892904709772,2.47181484963152,2011,4,4,386,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,1.05430474118794,-2.0070967317455,2.22823184878508,2011,4,4,278,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,1.05430474118794,-2.0070967317455,2.9597982439447,2011,4,4,173,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,1.05430474118794,-1.69610283963219,2.10644034836186,2011,4,4,95,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,0.9504389182258,-1.38510894751889,2.22823184878508,2011,4,4,75,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,0.74270727230152,-0.814953478644498,0.276298271532379,2011,4,4,48,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,0.63884144933938,-0.659456532587845,-0.699668517093971,2011,4,5,22,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,0.63884144933938,-0.296630325122323,1.86203995489513,2011,4,5,15,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,0.223378157490819,0.532686720513156,1.13047355973551,2011,4,5,5,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,0.223378157490819,0.532686720513156,1.13047355973551,2011,4,5,4,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,0.0156465115665389,1.31017145079642,2.47181484963152,2011,4,5,2,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.192085134357741,1.62116534290972,0.886073166268775,2011,4,5,5,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.0882193113956013,1.31017145079642,1.13047355973551,2011,4,5,38,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.0882193113956013,1.31017145079642,1.13047355973551,2011,4,5,134,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.607548426206302,1.2583391354442,3.20419863741143,2011,4,5,157,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.711414249168442,1.2583391354442,2.47181484963152,2011,4,5,46,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.815280072130582,0.947345243330896,1.61845695404868,2011,4,5,28,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.919145895092722,0.947345243330896,2.10644034836186,2011,4,5,19,FALSE,"summer","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.815280072130582,0.429022089808721,1.61845695404868,2011,4,5,38,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.711414249168442,0.0143635669909819,1.86203995489513,2011,4,5,56,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.711414249168442,-0.296630325122323,2.47181484963152,2011,4,5,76,FALSE,"summer","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.503682603244161,-0.866785793996715,2.22823184878508,2011,4,5,68,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.607548426206302,-0.866785793996715,1.86203995489513,2011,4,5,130,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.399816780282022,-1.28144431681445,1.86203995489513,2011,4,5,273,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.607548426206302,-1.17777968611002,2.47181484963152,2011,4,5,267,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.711414249168442,-1.02228274005337,0.886073166268775,2011,4,5,160,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,-0.815280072130582,-0.866785793996715,0.764281665845554,2011,4,5,91,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-0.815280072130582,-0.866785793996715,2.71621524309825,2011,4,5,89,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-0.919145895092722,-0.711288847940063,0.886073166268775,2011,4,5,46,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.02301171805486,-0.711288847940063,0.764281665845554,2011,4,5,26,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Jan"
0,-1.02301171805486,-0.711288847940063,-0.699668517093971,2011,4,6,15,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.23074336397914,-0.141133379065671,-0.456085516247529,2011,4,6,2,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,0.377189774456504,-0.456085516247529,2011,4,6,5,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.23074336397914,-0.141133379065671,-0.456085516247529,2011,4,6,4,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Jan"
0,-1.33460918694128,0.118028197695417,-0.456085516247529,2011,4,6,1,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,0.377189774456504,-0.699668517093971,2011,4,6,13,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.33460918694128,0.377189774456504,-0.699668517093971,2011,4,6,56,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-1.23074336397914,0.118028197695417,-0.699668517093971,2011,4,6,133,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Jan"
0,-0.919145895092722,-0.0893010637134531,0.276298271532379,2011,4,6,325,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.711414249168442,-0.866785793996715,0.519881272378821,2011,4,6,165,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.503682603244161,-1.33327663216667,1.61845695404868,2011,4,6,69,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.399816780282022,-1.28144431681445,1.61845695404868,2011,4,6,93,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Jan"
0,-0.295950957319881,-1.1259473707578,0.519881272378821,2011,4,6,134,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,-0.192085134357741,-1.28144431681445,2.47181484963152,2011,4,6,112,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,0.0156465115665389,-1.48877357822332,1.86203995489513,2011,4,6,115,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,0.119512334528679,-1.59243820892776,1.13047355973551,2011,4,6,117,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Jan"
0,0.223378157490819,-1.79976747033663,1.86203995489513,2011,4,6,169,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,0.119512334528679,-1.59243820892776,2.10644034836186,2011,4,6,356,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,0.119512334528679,-1.74793515498441,1.37405656058195,2011,4,6,325,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
0,0.0156465115665389,-1.64427052427998,0.886073166268775,2011,4,6,232,FALSE,"summer","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Jan"
