"sales","price","brand","feat","feat_char"
2367.99999999077,3.66,"tropicana",0,"No Ad"
3455.99999991724,3.66,"tropicana",0,"No Ad"
2432.00000003391,3.66,"tropicana",0,"No Ad"
2943.99999985643,3.29,"tropicana",0,"No Ad"
2111.99999994477,3.29,"tropicana",0,"No Ad"
4608.00000011185,3.29,"tropicana",0,"No Ad"
3327.99999986322,3.66,"tropicana",0,"No Ad"
3327.99999986322,3.29,"tropicana",1,"Ad"
2048.00000008315,3.29,"tropicana",0,"No Ad"
1407.99999997467,3.51,"tropicana",0,"No Ad"
3520.00000002766,3.51,"tropicana",0,"No Ad"
2624.00000009452,3.51,"tropicana",0,"No Ad"
2879.99999991362,3.66,"tropicana",0,"No Ad"
3391.99999995999,2.99,"tropicana",0,"No Ad"
4224.00000005872,2.99,"tropicana",0,"No Ad"
2560.00000006756,3.39,"tropicana",0,"No Ad"
2048.00000008315,3.39,"tropicana",0,"No Ad"
8896.00000008573,2.39,"tropicana",0,"No Ad"
4543.99999999551,2.39,"tropicana",0,"No Ad"
4032.00000019675,3.39,"tropicana",0,"No Ad"
5631.99999978667,2.59,"tropicana",0,"No Ad"
5055.99999986504,2.59,"tropicana",0,"No Ad"
2111.99999994477,3.39,"tropicana",0,"No Ad"
2367.99999999077,3.39,"tropicana",0,"No Ad"
5631.99999978667,2.49,"tropicana",0,"No Ad"
5119.99999982821,3.39,"tropicana",0,"No Ad"
2624.00000009452,3.39,"tropicana",0,"No Ad"
2111.99999994477,3.39,"tropicana",0,"No Ad"
1599.9999999554,3.39,"tropicana",0,"No Ad"
25535.9999936279,1.69,"tropicana",1,"Ad"
3648.00000002108,3.39,"tropicana",0,"No Ad"
14079.9999998306,1.99,"tropicana",1,"Ad"
4160.00000018591,3.39,"tropicana",0,"No Ad"
17599.9999995381,1.99,"tropicana",1,"Ad"
27711.9999899638,1.99,"tropicana",0,"No Ad"
2239.99999989005,3.39,"tropicana",0,"No Ad"
8512.0000001581,2.29,"tropicana",1,"Ad"
1855.99999991435,3.39,"tropicana",0,"No Ad"
1983.99999991108,3.39,"tropicana",0,"No Ad"
4160.00000018591,1.99,"tropicana",0,"No Ad"
191.999999994666,3.39,"tropicana",0,"No Ad"
2176.00000005259,3.39,"tropicana",0,"No Ad"
13951.9999993197,1.99,"tropicana",0,"No Ad"
4991.99999975407,1.99,"tropicana",0,"No Ad"
3200.00000003898,2.19,"tropicana",0,"No Ad"
1279.99999998251,3.39,"tropicana",0,"No Ad"
1983.99999991108,3.39,"tropicana",0,"No Ad"
15551.9999999966,1.99,"tropicana",1,"Ad"
2176.00000005259,3.39,"tropicana",0,"No Ad"
3136.00000009314,2.62,"tropicana",1,"Ad"
1919.99999995809,3.14,"tropicana",0,"No Ad"
2303.99999996364,2.97,"tropicana",0,"No Ad"
1344.00000002272,2.94,"tropicana",0,"No Ad"
1919.99999995809,2.94,"tropicana",0,"No Ad"
1855.99999991435,2.94,"tropicana",0,"No Ad"
2176.00000005259,2.94,"tropicana",0,"No Ad"
3967.9999999811,2.96,"tropicana",0,"No Ad"
3584.00000001856,2.99,"tropicana",0,"No Ad"
19327.9999993324,1.99,"tropicana",1,"Ad"
3903.99999987123,2.55,"tropicana",0,"No Ad"
2176.00000005259,2.99,"tropicana",0,"No Ad"
2176.00000005259,2.99,"tropicana",0,"No Ad"
5439.99999972807,2.7,"tropicana",0,"No Ad"
5631.99999978667,2.39,"tropicana",0,"No Ad"
5887.9999999487,2.34,"tropicana",0,"No Ad"
4416.00000019019,2.29,"tropicana",0,"No Ad"
3391.99999995999,2.39,"tropicana",0,"No Ad"
2048.00000008315,2.99,"tropicana",0,"No Ad"
2943.99999985643,2.99,"tropicana",0,"No Ad"
3903.99999987123,2.99,"tropicana",0,"No Ad"
12415.9999997144,1.99,"tropicana",1,"Ad"
2239.99999989005,2.99,"tropicana",0,"No Ad"
22591.9999933812,1.99,"tropicana",1,"Ad"
3903.99999987123,1.79,"tropicana",0,"No Ad"
13183.9999993507,1.79,"tropicana",0,"No Ad"
13887.9999999982,1.79,"tropicana",0,"No Ad"
6336.00000003636,2.53,"tropicana",0,"No Ad"
10623.9999998277,2.5,"tropicana",1,"Ad"
7616.00000021933,2.57,"tropicana",0,"No Ad"
3136.00000009314,2.99,"tropicana",0,"No Ad"
2303.99999996364,2.76,"tropicana",0,"No Ad"
7936.00000028007,2.24,"tropicana",1,"Ad"
2496.00000002666,2.99,"tropicana",0,"No Ad"
3327.99999986322,2.99,"tropicana",0,"No Ad"
2111.99999994477,2.99,"tropicana",0,"No Ad"
2496.00000002666,2.99,"tropicana",0,"No Ad"
29247.9999925746,2.49,"tropicana",1,"Ad"
6784.00000019172,2.16,"tropicana",0,"No Ad"
15487.9999997467,1.99,"tropicana",1,"Ad"
2048.00000008315,2.99,"tropicana",1,"Ad"
4095.99999992077,2.69,"tropicana",0,"No Ad"
2624.00000009452,2.99,"tropicana",0,"No Ad"
2303.99999996364,2.99,"tropicana",0,"No Ad"
1728.00000006221,2.99,"tropicana",0,"No Ad"
2111.99999994477,2.95,"tropicana",0,"No Ad"
3200.00000003898,3.04,"tropicana",0,"No Ad"
4543.99999999551,2.79,"tropicana",1,"Ad"
2239.99999989005,3,"tropicana",0,"No Ad"
3520.00000002766,2.62,"minute.maid",0,"No Ad"
15424.0000007661,1.99,"minute.maid",1,"Ad"
4351.9999998443,2.62,"minute.maid",0,"No Ad"
4543.99999999551,2.62,"minute.maid",0,"No Ad"
13183.9999993507,2.59,"minute.maid",1,"Ad"
3711.99999997739,2.99,"minute.maid",0,"No Ad"
3648.00000002108,2.99,"minute.maid",0,"No Ad"
9023.99999965854,2.39,"minute.maid",1,"Ad"
2624.00000009452,2.99,"minute.maid",0,"No Ad"
21695.9999991295,1.99,"minute.maid",1,"Ad"
2624.00000009452,2.99,"minute.maid",0,"No Ad"
4288.00000021167,2.99,"minute.maid",0,"No Ad"
3711.99999997739,2.99,"minute.maid",0,"No Ad"
9215.99999967124,2.19,"minute.maid",1,"Ad"
2687.99999988431,2.99,"minute.maid",0,"No Ad"
3327.99999986322,2.99,"minute.maid",0,"No Ad"
4608.00000011185,2.99,"minute.maid",0,"No Ad"
20991.9999990802,1.99,"minute.maid",1,"Ad"
3967.9999999811,2.76,"minute.maid",0,"No Ad"
3264.00000005223,2.99,"minute.maid",0,"No Ad"
14847.9999996142,1.99,"minute.maid",1,"Ad"
16192.0000002074,1.99,"minute.maid",1,"Ad"
8384.00000032845,1.99,"minute.maid",0,"No Ad"
6463.99999999398,2.99,"minute.maid",0,"No Ad"
15679.999999931,1.99,"minute.maid",1,"Ad"
7808.00000005521,1.99,"minute.maid",0,"No Ad"
10752.0000003986,1.99,"minute.maid",0,"No Ad"
8255.99999982379,1.99,"minute.maid",0,"No Ad"
9023.99999965854,1.99,"minute.maid",0,"No Ad"
2496.00000002666,2.46,"minute.maid",0,"No Ad"
3391.99999995999,2.46,"minute.maid",0,"No Ad"
17152.0000005055,1.99,"minute.maid",1,"Ad"
3327.99999986322,2.46,"minute.maid",0,"No Ad"
2687.99999988431,2.41,"minute.maid",0,"No Ad"
2943.99999985643,2.41,"minute.maid",0,"No Ad"
5183.99999983354,2.41,"minute.maid",0,"No Ad"
16895.9999998988,1.99,"minute.maid",1,"Ad"
2752.0000001287,2.46,"minute.maid",0,"No Ad"
9792.00000046896,1.69,"minute.maid",0,"No Ad"
2879.99999991362,2.46,"minute.maid",1,"Ad"
4095.99999992077,2.09,"minute.maid",0,"No Ad"
2752.0000001287,2.09,"minute.maid",0,"No Ad"
3327.99999986322,2.09,"minute.maid",0,"No Ad"
11327.9999996205,2.09,"minute.maid",0,"No Ad"
58047.9999724383,1.39,"minute.maid",1,"Ad"
3648.00000002108,2.26,"minute.maid",0,"No Ad"
7936.00000028007,2.26,"minute.maid",0,"No Ad"
24128.0000046402,2.26,"minute.maid",0,"No Ad"
6208.00000022936,1.69,"minute.maid",1,"Ad"
6336.00000003636,2.26,"minute.maid",0,"No Ad"
19327.9999993324,1.69,"minute.maid",1,"Ad"
7551.99999980866,1.69,"minute.maid",0,"No Ad"
2367.99999999077,2.26,"minute.maid",0,"No Ad"
2432.00000003391,2.26,"minute.maid",0,"No Ad"
40384.0000040026,1.29,"minute.maid",1,"Ad"
1983.99999991108,2.26,"minute.maid",0,"No Ad"
2303.99999996364,2.26,"minute.maid",0,"No Ad"
9088.00000035504,1.99,"minute.maid",1,"Ad"
2687.99999988431,1.96,"minute.maid",0,"No Ad"
6463.99999999398,1.83,"minute.maid",0,"No Ad"
6080.00000024191,1.79,"minute.maid",0,"No Ad"
5760.00000005797,1.93,"minute.maid",0,"No Ad"
109696.00005294,1.69,"minute.maid",1,"Ad"
2432.00000003391,2.26,"minute.maid",0,"No Ad"
18175.9999996205,1.49,"minute.maid",0,"No Ad"
3584.00000001856,2.26,"minute.maid",0,"No Ad"
4543.99999999551,2.14,"minute.maid",0,"No Ad"
5055.99999986504,1.99,"minute.maid",0,"No Ad"
3584.00000001856,1.99,"minute.maid",0,"No Ad"
3136.00000009314,2.03,"minute.maid",0,"No Ad"
3136.00000009314,2.26,"minute.maid",0,"No Ad"
3455.99999991724,2.13,"minute.maid",0,"No Ad"
11264.0000000245,1.99,"minute.maid",1,"Ad"
7679.9999996796,1.99,"minute.maid",0,"No Ad"
4671.99999996233,2.05,"minute.maid",0,"No Ad"
6399.99999969431,2.49,"minute.maid",1,"Ad"
4479.99999995954,2.49,"minute.maid",1,"Ad"
4608.00000011185,1.85,"minute.maid",0,"No Ad"
3327.99999986322,2.06,"minute.maid",0,"No Ad"
5055.99999986504,1.99,"minute.maid",0,"No Ad"
60288.0000038563,1.99,"minute.maid",1,"Ad"
5183.99999983354,2.13,"minute.maid",0,"No Ad"
3455.99999991724,2.26,"minute.maid",0,"No Ad"
8896.00000008573,1.99,"minute.maid",1,"Ad"
3391.99999995999,2.17,"minute.maid",0,"No Ad"
9727.99999994213,1.54,"minute.maid",0,"No Ad"
7551.99999980866,1.98,"minute.maid",1,"Ad"
5312.00000023229,2.12,"minute.maid",0,"No Ad"
2879.99999991362,2.66,"minute.maid",0,"No Ad"
14079.9999998306,1.99,"minute.maid",1,"Ad"
2367.99999999077,2.66,"minute.maid",0,"No Ad"
2560.00000006756,2.66,"minute.maid",0,"No Ad"
2687.99999988431,2.66,"minute.maid",0,"No Ad"
12863.9999997588,1.99,"minute.maid",1,"Ad"
1855.99999991435,2.66,"minute.maid",0,"No Ad"
1791.9999999375,2.69,"minute.maid",0,"No Ad"
2432.00000003391,2.69,"minute.maid",0,"No Ad"
3200.00000003898,2.69,"minute.maid",0,"No Ad"
2367.99999999077,2.53,"minute.maid",0,"No Ad"
7871.9999997474,2,"minute.maid",1,"Ad"
3136.00000009314,2.29,"minute.maid",1,"Ad"
2943.99999985643,2.69,"minute.maid",0,"No Ad"
15168.0000000788,2.29,"minute.maid",1,"Ad"
1599.9999999554,2.68,"minute.maid",0,"No Ad"
9344.00000029892,1.78,"minute.maid",0,"No Ad"
2496.00000002666,2.51,"minute.maid",0,"No Ad"
27328.0000112511,2.19,"minute.maid",1,"Ad"
8960.00000027798,1.59,"dominicks",1,"Ad"
4351.9999998443,2.29,"dominicks",0,"No Ad"
2624.00000009452,2.29,"dominicks",0,"No Ad"
3520.00000002766,2.29,"dominicks",0,"No Ad"
2367.99999999077,2.29,"dominicks",0,"No Ad"
3455.99999991724,2.49,"dominicks",0,"No Ad"
5119.99999982821,2.49,"dominicks",0,"No Ad"
8000.00000030421,2.09,"dominicks",1,"Ad"
3264.00000005223,2.09,"dominicks",0,"No Ad"
3840.00000007,2.09,"dominicks",0,"No Ad"
3136.00000009314,2.09,"dominicks",0,"No Ad"
18111.9999999473,1.89,"dominicks",1,"Ad"
4736.00000017124,1.89,"dominicks",0,"No Ad"
6655.99999999305,1.89,"dominicks",0,"No Ad"
5951.99999992306,1.79,"dominicks",0,"No Ad"
12799.9999999013,1.79,"dominicks",1,"Ad"
8831.99999985094,1.79,"dominicks",0,"No Ad"
1279.99999998251,2.49,"dominicks",0,"No Ad"
48000.0000052787,1.24,"dominicks",1,"Ad"
2048.00000008315,1.59,"dominicks",0,"No Ad"
11392.0000005496,1.59,"dominicks",1,"Ad"
48320.0000189078,0.99,"dominicks",0,"No Ad"
7616.00000021933,1.59,"dominicks",1,"Ad"
25664.0000085656,2.49,"dominicks",1,"Ad"
8127.99999985156,2.19,"dominicks",0,"No Ad"
34112.0000161856,1.39,"dominicks",1,"Ad"
2816.00000006214,2.19,"dominicks",0,"No Ad"
2496.00000002666,2.19,"dominicks",0,"No Ad"
6912.00000011134,2.19,"dominicks",0,"No Ad"
92416.0000173333,0.99,"dominicks",1,"Ad"
2752.0000001287,2.19,"dominicks",0,"No Ad"
7168.00000032424,2.19,"dominicks",0,"No Ad"
31167.9999862156,1.49,"dominicks",1,"Ad"
13696.0000002531,1.49,"dominicks",0,"No Ad"
3072.00000009965,2.19,"dominicks",0,"No Ad"
3391.99999995999,2.19,"dominicks",0,"No Ad"
5760.00000005797,1.99,"dominicks",1,"Ad"
59904.0000097486,1.09,"dominicks",1,"Ad"
17792.0000008841,1.59,"dominicks",1,"Ad"
12863.9999997588,1.59,"dominicks",0,"No Ad"
19968.0000006159,1.59,"dominicks",0,"No Ad"
89023.999974796,0.99,"dominicks",1,"Ad"
384.000000004713,2.19,"dominicks",1,"Ad"
1344.00000002272,2.19,"dominicks",0,"No Ad"
1472.00000001645,2.19,"dominicks",0,"No Ad"
9664.0000002455,2.19,"dominicks",0,"No Ad"
18944.0000003082,1.59,"dominicks",1,"Ad"
4351.9999998443,1.59,"dominicks",0,"No Ad"
8000.00000030421,1.41,"dominicks",1,"Ad"
10816.0000001866,1.29,"dominicks",0,"No Ad"
2560.00000006756,1.89,"dominicks",0,"No Ad"
4543.99999999551,1.89,"dominicks",0,"No Ad"
7488.00000031879,1.59,"dominicks",0,"No Ad"
12352.0000004378,0.99,"dominicks",0,"No Ad"
2879.99999991362,1.49,"dominicks",0,"No Ad"
10816.0000001866,1.39,"dominicks",0,"No Ad"
10176.0000002045,1.39,"dominicks",0,"No Ad"
10047.9999999198,1.39,"dominicks",0,"No Ad"
10623.9999998277,1.59,"dominicks",1,"Ad"
7679.9999996796,1.59,"dominicks",0,"No Ad"
6143.99999983099,1.57,"dominicks",0,"No Ad"
16512.0000003089,1.49,"dominicks",1,"Ad"
9088.00000035504,1.51,"dominicks",0,"No Ad"
4288.00000021167,1.89,"dominicks",0,"No Ad"
2176.00000005259,1.81,"dominicks",0,"No Ad"
13951.9999993197,1.69,"dominicks",1,"Ad"
7424.00000025214,1.72,"dominicks",0,"No Ad"
4351.9999998443,1.89,"dominicks",0,"No Ad"
18048.00000004,1.5,"dominicks",1,"Ad"
19968.0000006159,1.59,"dominicks",0,"No Ad"
14335.9999997891,1.59,"dominicks",1,"Ad"
6719.99999988444,1.61,"dominicks",0,"No Ad"
14144.0000003193,1.69,"dominicks",1,"Ad"
21119.9999995734,1.32,"dominicks",0,"No Ad"
4288.00000021167,1.74,"dominicks",0,"No Ad"
5055.99999986504,1.77,"dominicks",0,"No Ad"
6655.99999999305,1.47,"dominicks",0,"No Ad"
28287.9999876277,1.29,"dominicks",0,"No Ad"
8447.99999961103,1.36,"dominicks",0,"No Ad"
5760.00000005797,1.41,"dominicks",0,"No Ad"
8960.00000027798,0.99,"dominicks",0,"No Ad"
5631.99999978667,1.11,"dominicks",0,"No Ad"
26495.9999950986,1.39,"dominicks",1,"Ad"
7040.0000003373,1.44,"dominicks",0,"No Ad"
12032.0000001249,1.59,"dominicks",0,"No Ad"
3391.99999995999,1.62,"dominicks",0,"No Ad"
3776.00000013068,1.89,"dominicks",0,"No Ad"
4032.00000019675,1.54,"dominicks",0,"No Ad"
46207.9999883326,1.29,"dominicks",1,"Ad"
12288.0000001542,1.36,"dominicks",0,"No Ad"
6336.00000003636,1.89,"dominicks",0,"No Ad"
5824.00000013674,1.9,"dominicks",0,"No Ad"
3584.00000001856,1.99,"dominicks",0,"No Ad"
6719.99999988444,1.69,"dominicks",0,"No Ad"
40896.0000107472,1.69,"dominicks",0,"No Ad"
22079.999991366,1.74,"dominicks",0,"No Ad"
11839.9999995501,1.99,"dominicks",0,"No Ad"
8192.00000016967,1.99,"dominicks",0,"No Ad"
6719.99999988444,1.99,"dominicks",0,"No Ad"
7424.00000025214,1.81,"dominicks",0,"No Ad"
7808.00000005521,1.26,"dominicks",0,"No Ad"
4863.99999977624,1.93,"dominicks",0,"No Ad"
7359.99999983129,1.69,"dominicks",0,"No Ad"
20160.0000002962,1.49,"dominicks",1,"Ad"
4479.99999995954,1.71,"dominicks",0,"No Ad"
24640.0000086867,1.49,"dominicks",0,"No Ad"
4224.00000005872,1.9,"dominicks",0,"No Ad"
5312.00000023229,3.19,"tropicana",0,"No Ad"
5503.99999992746,3.19,"tropicana",0,"No Ad"
6336.00000003636,3.19,"tropicana",0,"No Ad"
4416.00000019019,3.19,"tropicana",0,"No Ad"
4543.99999999551,3.19,"tropicana",0,"No Ad"
6015.99999982147,3.19,"tropicana",0,"No Ad"
5247.99999987445,3.19,"tropicana",0,"No Ad"
4095.99999992077,3.19,"tropicana",0,"No Ad"
5247.99999987445,3.19,"tropicana",0,"No Ad"
2687.99999988431,3.19,"tropicana",0,"No Ad"
5887.9999999487,3.19,"tropicana",0,"No Ad"
7808.00000005521,3.19,"tropicana",0,"No Ad"
5887.9999999487,3.19,"tropicana",0,"No Ad"
6015.99999982147,3.19,"tropicana",0,"No Ad"
6336.00000003636,3.19,"tropicana",0,"No Ad"
5312.00000023229,3.19,"tropicana",1,"Ad"
3903.99999987123,3.19,"tropicana",0,"No Ad"
4736.00000017124,3.04,"tropicana",0,"No Ad"
5887.9999999487,3.04,"tropicana",0,"No Ad"
5503.99999992746,3.04,"tropicana",0,"No Ad"
6143.99999983099,3.04,"tropicana",0,"No Ad"
8063.99999991008,3.19,"tropicana",0,"No Ad"
7040.0000003373,2.99,"tropicana",0,"No Ad"
7936.00000028007,2.99,"tropicana",0,"No Ad"
5503.99999992746,2.99,"tropicana",0,"No Ad"
5824.00000013674,2.99,"tropicana",0,"No Ad"
14144.0000003193,2.39,"tropicana",0,"No Ad"
11072.0000004711,2.39,"tropicana",0,"No Ad"
6655.99999999305,2.99,"tropicana",0,"No Ad"
11200.0000001883,2.59,"tropicana",0,"No Ad"
6719.99999988444,2.59,"tropicana",0,"No Ad"
5183.99999983354,2.99,"tropicana",0,"No Ad"
4671.99999996233,2.99,"tropicana",0,"No Ad"
7808.00000005521,2.49,"tropicana",0,"No Ad"
6271.99999981031,2.99,"tropicana",0,"No Ad"
5055.99999986504,2.99,"tropicana",0,"No Ad"
6208.00000022936,2.99,"tropicana",0,"No Ad"
5439.99999972807,2.99,"tropicana",0,"No Ad"
4927.99999993418,2.99,"tropicana",0,"No Ad"
4800.00000001929,2.99,"tropicana",0,"No Ad"
107648.000011565,1.49,"tropicana",1,"Ad"
6592.00000007048,2.99,"tropicana",0,"No Ad"
16576.0000006761,1.99,"tropicana",1,"Ad"
6784.00000019172,2.99,"tropicana",0,"No Ad"
42303.9999910587,1.99,"tropicana",1,"Ad"
11392.0000005496,1.99,"tropicana",0,"No Ad"
5312.00000023229,2.99,"tropicana",0,"No Ad"
7551.99999980866,2.29,"tropicana",1,"Ad"
4800.00000001929,2.99,"tropicana",0,"No Ad"
5824.00000013674,2.99,"tropicana",0,"No Ad"
17535.9999991628,1.99,"tropicana",0,"No Ad"
9727.99999994213,1.99,"tropicana",0,"No Ad"
7040.0000003373,2.99,"tropicana",0,"No Ad"
7488.00000031879,1.99,"tropicana",0,"No Ad"
9856.00000026315,2.99,"tropicana",1,"Ad"
12352.0000004378,2.19,"tropicana",0,"No Ad"
8704.00000003721,2.19,"tropicana",0,"No Ad"
6208.00000022936,2.99,"tropicana",0,"No Ad"
5183.99999983354,2.99,"tropicana",0,"No Ad"
6271.99999981031,2.99,"tropicana",0,"No Ad"
37759.9999902036,1.99,"tropicana",1,"Ad"
6080.00000024191,2.99,"tropicana",0,"No Ad"
4160.00000018591,2.49,"tropicana",1,"Ad"
5247.99999987445,2.99,"tropicana",0,"No Ad"
5055.99999986504,2.99,"tropicana",0,"No Ad"
4863.99999977624,2.94,"tropicana",0,"No Ad"
5055.99999986504,2.94,"tropicana",0,"No Ad"
6015.99999982147,2.94,"tropicana",0,"No Ad"
5119.99999982821,2.94,"tropicana",0,"No Ad"
6592.00000007048,2.94,"tropicana",0,"No Ad"
5951.99999992306,2.99,"tropicana",0,"No Ad"
47424.0000163253,1.99,"tropicana",1,"Ad"
9280.00000018331,2.99,"tropicana",0,"No Ad"
4479.99999995954,2.99,"tropicana",0,"No Ad"
5503.99999992746,2.99,"tropicana",0,"No Ad"
4863.99999977624,2.99,"tropicana",0,"No Ad"
8384.00000032845,2.39,"tropicana",0,"No Ad"
9471.99999977469,2.39,"tropicana",0,"No Ad"
6592.00000007048,2.29,"tropicana",0,"No Ad"
7232.0000002024,2.29,"tropicana",0,"No Ad"
4351.9999998443,2.89,"tropicana",0,"No Ad"
6719.99999988444,2.89,"tropicana",0,"No Ad"
5696.00000004664,2.89,"tropicana",0,"No Ad"
19008.0000007153,1.99,"tropicana",1,"Ad"
4671.99999996233,2.89,"tropicana",0,"No Ad"
43647.9999911336,1.99,"tropicana",1,"Ad"
9471.99999977469,1.79,"tropicana",0,"No Ad"
47295.9999854388,1.79,"tropicana",0,"No Ad"
11327.9999996205,1.79,"tropicana",0,"No Ad"
9792.00000046896,2.89,"tropicana",0,"No Ad"
16831.9999993699,2.5,"tropicana",1,"Ad"
7040.0000003373,2.5,"tropicana",0,"No Ad"
6527.99999971314,2.89,"tropicana",0,"No Ad"
6847.99999985223,2.89,"tropicana",0,"No Ad"
22976.0000034935,2.16,"tropicana",1,"Ad"
5183.99999983354,2.89,"tropicana",0,"No Ad"
5951.99999992306,2.89,"tropicana",0,"No Ad"
3967.9999999811,2.89,"tropicana",0,"No Ad"
5631.99999978667,2.89,"tropicana",0,"No Ad"
51072.0000097302,2.49,"tropicana",1,"Ad"
13632.0000004213,2.49,"tropicana",0,"No Ad"
3455.99999991724,2.89,"tropicana",1,"Ad"
7936.00000028007,2.69,"tropicana",0,"No Ad"
6912.00000011134,2.89,"tropicana",0,"No Ad"
5696.00000004664,2.89,"tropicana",0,"No Ad"
4351.9999998443,2.89,"tropicana",0,"No Ad"
4991.99999975407,2.89,"tropicana",0,"No Ad"
5760.00000005797,2.79,"tropicana",1,"Ad"
4416.00000019019,2.89,"tropicana",0,"No Ad"
6015.99999982147,2.79,"tropicana",1,"Ad"
8063.99999991008,2.89,"tropicana",0,"No Ad"
12032.0000001249,2.49,"tropicana",1,"Ad"
6271.99999981031,2.49,"tropicana",0,"No Ad"
4736.00000017124,2.89,"tropicana",0,"No Ad"
7616.00000021933,2.79,"tropicana",1,"Ad"
5119.99999982821,3.09,"tropicana",0,"No Ad"
3200.00000003898,2.62,"minute.maid",0,"No Ad"
28543.9999891608,1.99,"minute.maid",1,"Ad"
3648.00000002108,2.62,"minute.maid",0,"No Ad"
3136.00000009314,2.62,"minute.maid",0,"No Ad"
18623.9999994196,2.59,"minute.maid",1,"Ad"
3136.00000009314,2.62,"minute.maid",0,"No Ad"
3967.9999999811,2.62,"minute.maid",0,"No Ad"
12736.0000002017,2.39,"minute.maid",1,"Ad"
2752.0000001287,2.62,"minute.maid",0,"No Ad"
32255.9999860964,1.99,"minute.maid",1,"Ad"
4224.00000005872,2.62,"minute.maid",0,"No Ad"
3200.00000003898,2.62,"minute.maid",0,"No Ad"
17919.9999994817,2.19,"minute.maid",1,"Ad"
3584.00000001856,2.62,"minute.maid",0,"No Ad"
2687.99999988431,2.62,"minute.maid",0,"No Ad"
7040.0000003373,2.62,"minute.maid",0,"No Ad"
29440.0000046276,1.99,"minute.maid",1,"Ad"
3264.00000005223,2.33,"minute.maid",0,"No Ad"
3648.00000002108,2.62,"minute.maid",0,"No Ad"
63680.0000306769,1.79,"minute.maid",1,"Ad"
3200.00000003898,2.62,"minute.maid",0,"No Ad"
19903.9999992256,1.99,"minute.maid",1,"Ad"
14271.9999997176,1.99,"minute.maid",0,"No Ad"
10944.0000004122,2.62,"minute.maid",0,"No Ad"
24512.0000112677,1.99,"minute.maid",1,"Ad"
8831.99999985094,1.99,"minute.maid",0,"No Ad"
8704.00000003721,1.99,"minute.maid",0,"No Ad"
5696.00000004664,1.99,"minute.maid",0,"No Ad"
7359.99999983129,1.99,"minute.maid",0,"No Ad"
4288.00000021167,2.42,"minute.maid",0,"No Ad"
3648.00000002108,2.36,"minute.maid",0,"No Ad"
25919.9999879158,1.99,"minute.maid",1,"Ad"
4543.99999999551,2.17,"minute.maid",0,"No Ad"
5951.99999992306,2.12,"minute.maid",0,"No Ad"
3967.9999999811,2.12,"minute.maid",0,"No Ad"
5696.00000004664,2.12,"minute.maid",0,"No Ad"
16895.9999998988,1.99,"minute.maid",1,"Ad"
4416.00000019019,2.17,"minute.maid",0,"No Ad"
13951.9999993197,2.17,"minute.maid",0,"No Ad"
84800.0000186564,1.94,"minute.maid",1,"Ad"
19392.0000006004,1.96,"minute.maid",0,"No Ad"
4991.99999975407,2.17,"minute.maid",1,"Ad"
5567.99999992063,1.99,"minute.maid",0,"No Ad"
5119.99999982821,1.99,"minute.maid",0,"No Ad"
4416.00000019019,1.99,"minute.maid",0,"No Ad"
23424.0000055974,1.99,"minute.maid",0,"No Ad"
97024.0000424977,1.39,"minute.maid",1,"Ad"
5696.00000004664,1.99,"minute.maid",0,"No Ad"
10879.9999998919,1.99,"minute.maid",0,"No Ad"
10047.9999999198,1.99,"minute.maid",0,"No Ad"
33024.0000052431,1.99,"minute.maid",0,"No Ad"
14463.9999995378,1.49,"minute.maid",1,"Ad"
39743.9999883491,1.69,"minute.maid",1,"Ad"
5439.99999972807,1.99,"minute.maid",0,"No Ad"
5824.00000013674,1.99,"minute.maid",0,"No Ad"
5696.00000004664,1.99,"minute.maid",0,"No Ad"
6208.00000022936,1.99,"minute.maid",0,"No Ad"
11392.0000005496,1.99,"minute.maid",0,"No Ad"
91008.0000252222,1.29,"minute.maid",1,"Ad"
5055.99999986504,1.99,"minute.maid",0,"No Ad"
6847.99999985223,1.99,"minute.maid",0,"No Ad"
24448.0000008252,1.99,"minute.maid",1,"Ad"
4991.99999975407,1.99,"minute.maid",0,"No Ad"
8000.00000030421,1.89,"minute.maid",0,"No Ad"
9151.99999982081,1.79,"minute.maid",0,"No Ad"
7744.00000033754,1.79,"minute.maid",0,"No Ad"
186431.999940508,1.69,"minute.maid",1,"Ad"
8127.99999985156,1.99,"minute.maid",0,"No Ad"
39359.9999934587,1.49,"minute.maid",0,"No Ad"
5312.00000023229,1.99,"minute.maid",0,"No Ad"
7359.99999983129,1.99,"minute.maid",0,"No Ad"
8063.99999991008,1.99,"minute.maid",0,"No Ad"
6271.99999981031,1.99,"minute.maid",0,"No Ad"
6719.99999988444,1.99,"minute.maid",0,"No Ad"
6463.99999999398,1.99,"minute.maid",0,"No Ad"
4416.00000019019,1.99,"minute.maid",0,"No Ad"
10112.0000001351,1.99,"minute.maid",1,"Ad"
15424.0000007661,1.99,"minute.maid",0,"No Ad"
3776.00000013068,1.99,"minute.maid",0,"No Ad"
6015.99999982147,2.49,"minute.maid",1,"Ad"
5247.99999987445,2.49,"minute.maid",1,"Ad"
4351.9999998443,2.49,"minute.maid",0,"No Ad"
3327.99999986322,2.39,"minute.maid",0,"No Ad"
4479.99999995954,1.99,"minute.maid",0,"No Ad"
105663.999970435,1.99,"minute.maid",1,"Ad"
6592.00000007048,1.99,"minute.maid",0,"No Ad"
5312.00000023229,2.39,"minute.maid",0,"No Ad"
