"","date","quarter","country","gdp","capital","labor_force","y","k","sk","gy","gk","gn","ga","year","qt"
"125",2019.75,"Q4 2019","Denmark",535923.8,112455.8,3051.1,175.64937235751,36.857461243486,0.209835428096308,-0.00614890079135614,0.0150004254479307,0.00999702075540396,-0.0171958131123555,2019,"2019 4 Q"
"126",2020,"Q1 2020","Denmark",534750.3,112579.8,3045.1,175.610094906571,36.9708055564678,0.210527792130271,-0.000223612816897893,0.00307520673312357,-0.00196650388384517,0.000681470862197104,2020,"2020 1 Q"
"127",2020.25,"Q2 2020","Denmark",531051.8,115090.7,3021.5,175.757670031441,38.0905841469469,0.216722172865246,0.000840356728630309,0.0302881847886384,-0.00775015598830906,0.000346760851570629,2020,"2020 2 Q"
"128",2020.5,"Q3 2020","Denmark",498797.8,109894.3,2981.9,167.275160132801,36.8537844998156,0.220318333400829,-0.0482625304325137,-0.0324699574666529,-0.0131060731424789,-0.0308902385675663,2020,"2020 3 Q"
"129",2020.75,"Q4 2020","Denmark",529195.6,116856,3046.2,173.72319611319,38.3612369509553,0.220818162509288,0.038547480542059,0.0409035997686283,0.0215634327106877,0.0127133876790142,2020,"2020 4 Q"
"130",2021,"Q1 2021","Denmark",531551.8,127959.2,3041.4,174.772078647991,42.0724666272111,0.240727620525413,0.00603766542562032,0.0967442650767663,-0.00157573370100444,-0.0160549402292095,2021,"2021 1 Q"
"131",2021.25,"Q2 2021","Denmark",530342.9,121536.1,3026.1,175.256237401276,40.1626185519315,0.229165130710716,0.00277022941553296,-0.0453942501684555,-0.00503057802327881,0.0170507536419257,2021,"2021 2 Q"
"132",2021.5,"Q3 2021","Denmark",542585,124372.2,3043.7,178.264940697178,40.862174327299,0.229221596616198,0.017167453441405,0.0174180818031807,0.00581606688476915,0.00869195417307262,2021,"2021 3 Q"
"133",2019,"Q1 2019","Estonia, Rep. of",4993.1721786257,1337.6643742986,706.2,7.07047887089451,1.8941721527876,0.267898707764324,0.00960213245777502,-0.0308899979644619,0.00412341817147745,0.0148587632235303,2019,"2019 1 Q"
"134",2019.25,"Q2 2019","Estonia, Rep. of",5074.9292055653,1424.1244846071,694.3,7.30941841504436,2.0511659003415,0.280619576534263,0.0337939690525697,0.0828825127234908,-0.0168507504956104,0.0226576134572557,2019,"2019 2 Q"
"135",2019.5,"Q3 2019","Estonia, Rep. of",5096.5543369412,1465.0094815424,703.4,7.24559900048507,2.08275445200796,0.287450968769943,-0.00873112071788578,0.0154002909570634,0.0131067261990494,-0.0224971343285629,2019,"2019 3 Q"
"136",2019.75,"Q4 2019","Estonia, Rep. of",5132.0615173167,1500.6216091296,705,7.27951988271872,2.12854128954553,0.292401329186366,0.0046815842598217,0.0219837905008093,0.00227466590844473,-0.00335605587653013,2019,"2019 4 Q"
"137",2020,"Q1 2020","Estonia, Rep. of",5150.8004676764,1387.6270624258,707.6,7.27925447664839,1.96103315775268,0.269400274992943,-3.64592822892745e-05,-0.0786962097543394,0.00368794326241138,0.0184699109330727,2020,"2020 1 Q"
"138",2020.25,"Q2 2020","Estonia, Rep. of",5088.6137033637,1371.9276702118,705.3,7.21482164095236,1.9451689638619,0.269607352844434,-0.00885157070723758,-0.00808971221525001,-0.00325042396834379,-0.00429643904499421,2020,"2020 2 Q"
"139",2020.5,"Q3 2020","Estonia, Rep. of",4792.9065399327,1291.320751023,693.3,6.91317833539983,1.8625713991389,0.269423311359026,-0.0418088374964618,-0.0424629254617625,-0.0170140365801786,-0.0179382770033989,2020,"2020 3 Q"
"140",2020.75,"Q4 2020","Estonia, Rep. of",4966.3667503703,1737.6627483432,707,7.02456400335262,2.45779738096634,0.349886111051633,0.0161120779110275,0.319572168939467,0.0197605654117987,-0.108548403507221,2020,"2020 4 Q"
"141",2021,"Q1 2021","Estonia, Rep. of",5075.4673854758,2355.7403715204,712.5,7.12346299715902,3.30630227581811,0.46414254936633,0.0140790223790686,0.345229798608606,0.00777934936350778,-0.150325438781873,2021,"2021 1 Q"
"142",2021.25,"Q2 2021","Estonia, Rep. of",5244.5224563212,2126.4036003549,691.6,7.58317301376692,3.07461480675954,0.405452282465099,0.0645346254751713,-0.0700744970455656,-0.0293333333333333,0.110386556625913,2021,"2021 2 Q"
"143",2021.5,"Q3 2021","Estonia, Rep. of",5371.3895854908,2071.8005891087,689.2,7.79365871371271,3.00609487682632,0.385710355976608,0.0277569428474948,-0.0222856956853852,-0.00347021399652975,0.0384844829841043,2021,"2021 3 Q"
"144",2019,"Q1 2019","Finland",50607.941248819,12215.006558659,2702.1,18.7291148546756,4.52056051169794,0.241365411380848,0.0199894276356619,0.0336607440849403,-0.0197707320612349,0.0268636494761892,2019,"2019 1 Q"
"145",2019.25,"Q2 2019","Finland",50980.505183229,11928.94509838,2703.9,18.854434403354,4.41175527881209,0.233990327390954,0.00669116237744327,-0.0240689694572821,0.000666148551126969,0.0118127921871578,2019,"2019 2 Q"
"146",2019.5,"Q3 2019","Finland",51447.773618953,11927.123050862,2807.9,18.3225092129182,4.24770221548559,0.231829721907891,-0.0282122061609668,-0.0371854404786171,0.0384629609083176,-0.0491376192129748,2019,"2019 3 Q"
"147",2019.75,"Q4 2019","Finland",51413.822948671,11873.37264909,2766,18.5877884846967,4.29261484059653,0.230937362135933,0.0144783265597404,0.0105733930564154,-0.0149221838384558,0.0235126291239608,2019,"2019 4 Q"
"148",2020,"Q1 2020","Finland",51286.954654459,11908.902575685,2720.8,18.8499539306303,4.37698565704388,0.232201398112251,0.0141041763063688,0.0196548769410743,-0.0163412870571221,0.0220871037564319,2020,"2020 1 Q"
"149",2020.25,"Q2 2020","Finland",51148.471657256,11901.614385614,2721.4,18.7949113166958,4.37334253899243,0.232687585767299,-0.0029200397060424,-0.000832334930225433,0.000220523375477767,-0.00289557602421104,2020,"2020 2 Q"
"150",2020.5,"Q3 2020","Finland",47996.419953178,11797.757677106,2758.7,17.3982020347185,4.27656420672998,0.245804951465444,-0.0743131616022348,-0.0221291452475035,0.0137061806423164,-0.0792108417034556,2020,"2020 3 Q"
"151",2020.75,"Q4 2020","Finland",50401.556911052,11967.208096252,2761,18.2548195983528,4.33437453685331,0.23743727038773,0.049235982081645,0.0135179380757005,0.000833726030376693,0.0453905513662075,2020,"2020 4 Q"
"152",2021,"Q1 2021","Finland",50867.931908084,11817.8001998,2722.4,18.6849588260667,4.3409492358948,0.232323189807563,0.0235630500425623,0.00151687376934848,-0.0139804418688881,0.0339431061089206,2021,"2021 1 Q"
"153",2021.25,"Q2 2021","Finland",50804.497760978,11945.343526039,2722.3,18.6623435187077,4.38796000662638,0.235123740071967,-0.00121034825762868,0.0108296061936998,-3.67322950337603e-05,-0.00372855010895392,2021,"2021 2 Q"
"154",2021.5,"Q3 2021","Finland",51725.633052051,12088.374256179,2860.3,18.0839887606373,4.22626097128938,0.233701813644593,-0.0309904679168832,-0.0368506173923236,0.0506924291959005,-0.0612239283531427,2021,"2021 3 Q"
"155",2019,"Q1 2019","France",557983.22299414,127564.26182651,29742.9,18.7602158160146,4.28889791602399,0.228616661880979,0.00808609891867648,0.00881922557033576,-0.000749197048902721,0.00664779512890245,2019,"2019 1 Q"
"156",2019.25,"Q2 2019","France",561569.56375287,128738.31540243,29612.9,18.963680144561,4.34737278018803,0.229247316293452,0.0108455217435567,0.0136340069894326,-0.00437079101230882,0.0110887611335606,2019,"2019 2 Q"
"157",2019.5,"Q3 2019","France",564548.1975242,130772.38708558,29592.1,19.0776659150314,4.41916548962662,0.231640784009366,0.00601074103768225,0.0165140449343966,-0.000702396590675108,0.00272510761563834,2019,"2019 3 Q"
"158",2019.75,"Q4 2019","France",565049.6282499,132228.0226167,29548.8,19.1225913827262,4.4749032995147,0.234011343439413,0.00235487233579402,0.012612745555448,-0.00146322836162352,0.000524163130865503,2019,"2019 4 Q"
"159",2020,"Q1 2020","France",562965.64737258,131971.25805417,29746.3,18.925568805955,4.4365604479942,0.234421511632359,-0.0103031316638994,-0.00856842013204065,0.00668385856616851,-0.0134115280017956,2020,"2020 1 Q"
"160",2020.25,"Q2 2020","France",530934.94824158,119327.75100813,29558.7,17.9620534137692,4.03697561151641,0.224750228635985,-0.0509107758960798,-0.090066356845978,-0.00630666671149012,-0.0257790996763843,2020,"2020 2 Q"
"161",2020.5,"Q3 2020","France",459447.73772967,100485.62288727,28666.1,16.0275634889179,3.50538171872944,0.218709582473543,-0.107698706839852,-0.131681224744205,-0.0301975391339945,-0.055305713198172,2020,"2020 3 Q"
"162",2020.75,"Q4 2020","France",544819.45875983,127073.64106389,29618.7,18.3944419829307,4.29031797695003,0.233239909149257,0.147675502620804,0.223923190455019,0.0332308894478147,0.0699675582106059,2020,"2020 4 Q"
"163",2021,"Q1 2021","France",538897.93868702,130171.99708619,29539.7,18.2431757494836,4.40667972546065,0.241552226759938,-0.00822347498160083,0.0271219404099594,-0.00266723387589597,-0.0127518824877931,2021,"2021 1 Q"
"164",2021.25,"Q2 2021","France",539813.84683338,130531.84927979,29741.4,18.1502500498759,4.3888939081479,0.241809005170036,-0.00509372386056602,-0.00403610391968993,0.00682809913438528,-0.0092947608624801,2021,"2021 2 Q"
"165",2021.5,"Q3 2021","France",546916.96570682,133562.43472982,29973.1,18.2469269347121,4.45607677316727,0.244209712085285,0.00532647674663064,0.0153074707262002,0.00779048733415364,-0.00429973093744455,2021,"2021 3 Q"
"166",2019,"Q1 2019","Greece",47020.965043431,4974.4995665782,4714.8,9.97305613036205,1.05508177792869,0.105793225681002,0.0174857396453142,0.0822927673865025,-0.0107220042384438,0.0183674111575732,2019,"2019 1 Q"
"167",2019.25,"Q2 2019","Greece",47341.922261006,5164.2422577642,4721.1,10.0277313043583,1.09386419642969,0.109083915716237,0.00548228880711918,0.0367577369946926,0.0013362178671418,0.00028215293292657,2019,"2019 2 Q"
"168",2019.5,"Q3 2019","Greece",47841.203184767,5076.6327271758,4761.5,10.0475067068712,1.06618349830427,0.106114236039788,0.00197207143995295,-0.0253054247645753,0.00855732774141612,-0.00299193618908549,2019,"2019 3 Q"
"169",2019.75,"Q4 2019","Greece",47795.960065792,5042.9923143432,4748.9,10.0646381405782,1.06192851278048,0.105510848770512,0.00170504327161798,-0.00399085666826203,-0.00264622492911905,0.00449314143681777,2019,"2019 4 Q"
"170",2020,"Q1 2020","Greece",47658.637469324,5027.3598803705,4688.2,10.1656579218728,1.07234330454556,0.105486857101326,0.01003710018021,0.00980743208204904,-0.0127819073890795,0.0204361291444853,2020,"2020 1 Q"
"171",2020.25,"Q2 2020","Greece",46717.087070538,5068.7433926853,4597.7,10.1609689780843,1.10245196352204,0.108498703804713,-0.000461253351683134,0.0280774439014584,-0.0193037839682607,0.0137017288080373,2020,"2020 2 Q"
"172",2020.5,"Q3 2020","Greece",40434.929100424,4958.4367951497,4612.3,8.76676042330811,1.07504646166765,0.122627562492689,-0.137212165275109,-0.0248586811590784,0.00317550079387528,-0.136949902669617,2020,"2020 3 Q"
"173",2020.75,"Q4 2020","Greece",42603.062120866,5159.6421449319,4683.2,9.09699823216305,1.10173431519728,0.121109654754249,0.0376693091757065,0.0248248373267804,0.0153719402467315,0.0211525318271828,2020,"2020 4 Q"
"174",2021,"Q1 2021","Greece",44280.792929397,5045.9763721141,4628.2,9.56760574940517,1.09026757100257,0.113954065370049,0.051732176398392,-0.0104079032817047,-0.011744106593782,0.0633240171926019,2021,"2021 1 Q"
"175",2021.25,"Q2 2021","Greece",46083.313637736,5806.741361129,4370.5,10.5441742678723,1.32862175063013,0.126005291346368,0.102070313518915,0.218619892920763,-0.0556803941056998,0.123187420041452,2021,"2021 2 Q"
"176",2021.5,"Q3 2021","Greece",46547.657909684,5913.2650037874,4647.8,10.0149872863901,1.27227182834619,0.127036789160496,-0.0501876171654917,-0.0424123135551733,0.0634481180642947,-0.100187565897705,2021,"2021 3 Q"
"177",2019,"Q1 2019","Hungary",8703065.4097244,2270266.936349,4786.92466666667,1818.09115784241,474.26418722605,0.260858310200945,0.0139614637057279,0.0498870330318312,-0.00388864796686242,0.00382227839736604,2019,"2019 1 Q"
"178",2019.25,"Q2 2019","Hungary",8855111.6202057,2387805.1647752,4795.95466666667,1846.37100132564,497.879010694402,0.269652746028258,0.0155546895221621,0.0497925504484608,0.00188638857487759,0.00075027284639856,2019,"2019 2 Q"
"179",2019.5,"Q3 2019","Hungary",8894657.5877201,2416073.7523795,4798.29666666667,1853.71147422177,503.527380698185,0.271632013773651,0.00397562185003324,0.0113448646808899,0.00048832821883769,0.000538310769401231,2019,"2019 3 Q"
"180",2019.75,"Q4 2019","Hungary",8998743.4800173,2457150.58132,4816.56033333333,1868.29248618374,510.146330840107,0.273054853355513,0.00786584760613008,0.0131451642862879,0.00380628125675021,0.00150953901324518,2019,"2019 4 Q"
"181",2020,"Q1 2020","Hungary",9046559.2187364,2310377.6036389,4803.08166666667,1883.49061010547,481.019846002806,0.255387440437449,0.0081347669244101,-0.0570943728818668,-0.00279840087819112,0.0247996771186834,2020,"2020 1 Q"
"182",2020.25,"Q2 2020","Hungary",8998843.64049,2290506.1750805,4779.77233333333,1882.6929428696,479.208216489077,0.254533389687364,-0.000423504758449218,-0.0037662261313803,-0.00485299542064972,0.00415287159119463,2020,"2020 2 Q"
"183",2020.5,"Q3 2020","Hungary",7717412.3264385,2183475.1745876,4770.52933333333,1617.7266267947,457.700817251224,0.282928406858267,-0.140737934498779,-0.0448811153436137,-0.00193377411211416,-0.126653137553238,2020,"2020 3 Q"
"184",2020.75,"Q4 2020","Hungary",8601325.885371,2152212.1898091,4835.041,1778.95614233075,445.128012318634,0.250218654483206,0.0996642528258935,-0.0274694832491171,0.0135229577598244,0.0963983684993086,2020,"2020 4 Q"
"185",2021,"Q1 2021","Hungary",8731801.0138695,2282114.2956065,4817.93066666667,1812.35505821645,473.671053715142,0.26135665391156,0.0187744459185744,0.0641232198527122,-0.00353881866427407,0.00462934059921383,2021,"2021 1 Q"
"186",2021.25,"Q2 2021","Hungary",8886311.1719798,2268170.94632,4782.36093,1858.14314353304,474.278495395788,0.255243250255738,0.0252644122403092,0.00128241250099824,-0.00738278300946976,0.0304354625835857,2021,"2021 2 Q"
"187",2021.5,"Q3 2021","Hungary",9080401.2650692,2365916.9397656,4817.239,1884.98043486512,491.135469875088,0.260552025257616,0.0144430699138965,0.0355423546353989,0.00729306518485625,-0.000210404849387218,2021,"2021 3 Q"
"188",2019,"Q1 2019","Ireland",71934.662879193,32381.000670683,2409.9,29.8496464082298,13.4366574010054,0.450144608657771,0.0182207817064437,0.985016420869498,-0.00281375429304412,-0.423631891619392,2019,"2019 1 Q"
"189",2019.25,"Q2 2019","Ireland",73215.643795104,15228.363759844,2416.1,30.3032340528554,6.30286981492653,0.207993305398789,0.0151957459871476,-0.530919809382436,0.00257272085978664,0.123585899898004,2019,"2019 2 Q"
"190",2019.5,"Q3 2019","Ireland",74871.179911509,50770.449909638,2430.7,30.8023120547616,20.8871723822923,0.67810404443531,0.0164694633264444,2.31391461280496,0.00604279624187737,-1.55455054576513,2019,"2019 3 Q"
"191",2019.75,"Q4 2019","Ireland",74733.291117492,17440.290939866,2454.7,30.4449794750854,7.10485637343301,0.233367093554695,-0.0116008362956963,-0.659845945473388,0.00987369893446332,0.134815991681784,2019,"2019 4 Q"
"192",2020,"Q1 2020","Ireland",75840.312134669,72182.264902259,2471.6,30.6847030808662,29.2046710237332,0.95176645336171,0.00787399465902316,3.11052236508783,0.00688475170081887,-2.95294892085516,2020,"2020 1 Q"
"193",2020.25,"Q2 2020","Ireland",77986.449545135,66392.423540562,2467.6,31.6041698594322,26.9056668587137,0.851332813941441,0.0299649886180369,-0.0787204267136306,-0.00161838485191779,0.0972228717287174,2020,"2020 2 Q"
"194",2020.5,"Q3 2020","Ireland",75617.690592099,17071.428800677,2340.9,32.3028282250839,7.29267751748345,0.225759721924921,0.0221065248275518,-0.728953846199816,-0.0513454368617279,0.226428647755435,2020,"2020 3 Q"
"195",2020.75,"Q4 2020","Ireland",83042.829683306,16251.187475187,2469.6,33.626024329165,6.58049379461735,0.195696456119847,0.0409622369552648,-0.0976573722283361,0.0549788542868127,0.015853751272973,2020,"2020 4 Q"
"196",2021,"Q1 2021","Ireland",79527.946734167,20217.8389096,2444.9,32.5280979729915,8.26939298523457,0.254223071760936,-0.0326510902813226,0.256652349098588,-0.0100016196954972,-0.0904390616299023,2021,"2021 1 Q"
"197",2021.25,"Q2 2021","Ireland",87269.576456513,15165.713887421,2401.1,36.3456650937125,6.31615254984007,0.173780078960028,0.117362137924286,-0.236201186578278,-0.0179148431428689,0.173210799065256,2021,"2021 2 Q"
"198",2021.5,"Q3 2021","Ireland",91303.667047489,15930.834932834,2533.2,36.0428181933874,6.28881846393258,0.174481874036319,-0.0083324077175144,-0.00432764815159347,0.0550164507933863,-0.0529943889139839,2021,"2021 3 Q"
"199",2019,"Q1 2019","Israel",334677.9,70080.4,4098.6,81.656638852291,17.098619040648,0.209396557107595,0.00577840485900574,0.0285992866437001,0.0014415911256629,-0.00134991420711051,2019,"2019 1 Q"
"200",2019.25,"Q2 2019","Israel",339425.4,71258.1,4126.8,82.2490549578366,17.2671561500436,0.209937441334679,0.00725496559584306,0.00985676732108807,0.00688039818474597,-0.000250283909854079,2019,"2019 2 Q"
"201",2019.5,"Q3 2019","Israel",340684.3,69853.8,4118.6,82.7184722964114,16.960569125431,0.205039680431414,0.00570726726058375,-0.0177555019453433,-0.00198701172821552,0.010927445183805,2019,"2019 3 Q"
"202",2019.75,"Q4 2019","Israel",344293.6,70609.5,4130.6,83.3519585532368,17.094247809035,0.205085136639194,0.0076583408667823,0.00788173336728396,0.00291361142135677,0.00372584147730487,2019,"2019 4 Q"
"203",2020,"Q1 2020","Israel",348067.9,73275.4,4119.1,84.5009589473429,17.789177247457,0.210520418573502,0.0137849237624357,0.0406528234634963,-0.0027840991623493,0.00742466379204712,2020,"2020 1 Q"
"204",2020.25,"Q2 2020","Israel",344047.3,69919.5,4130.3,83.2983802629349,16.9284313488124,0.203226416832802,-0.0142315389007286,-0.0483859307640311,0.00271904056711413,-0.00656469926187103,2020,"2020 2 Q"
"205",2020.5,"Q3 2020","Israel",312741.5,63102.9,4065.6,76.9238242817788,15.5211776859504,0.201773349555464,-0.0765267699207895,-0.0831295962316521,-0.0156647216909184,-0.0472494345164481,2020,"2020 3 Q"
"206",2020.75,"Q4 2020","Israel",339773.7,66761,4099.6,82.8797199726803,16.2847594887306,0.19648666156327,0.0774258917378373,0.0491961253347018,0.00836284927194029,0.0610398483716336,2020,"2020 4 Q"
"207",2021,"Q1 2021","Israel",346851,73883.6,4066.1,85.3031160079683,18.170630333735,0.2130125039282,0.0292399158212273,0.115805876427557,-0.00817152892965178,0.0110027072052187,2021,"2021 1 Q"
"208",2021.25,"Q2 2021","Israel",345911.2,72267.5,4048,85.452371541502,17.8526432806324,0.208919225512212,0.00174970787139482,-0.0175000562590421,-0.00445143995474777,0.00892725463844178,2021,"2021 2 Q"
"209",2021.5,"Q3 2021","Israel",358737.6,73447.4,4113.7,87.2055813501228,17.854340374845,0.204738505247289,0.0205168069299199,9.50612290820315e-05,0.0162302371541502,0.00759006157657028,2021,"2021 3 Q"
"210",2019,"Q1 2019","Italy",405656.87135844,73980.133889133,25984.8,15.6113139742634,2.84705419665085,0.182371208557106,-0.0069401477128747,-0.00849248906401364,0.0095771671011683,-0.0132219297809874,2019,"2019 1 Q"
"211",2019.25,"Q2 2019","Italy",406558.57629367,74741.96671272,25881.7,15.7083412717739,2.88783065690121,0.183840585516837,0.00621519096153079,0.0143223336943588,-0.00396770419629932,0.00682044388288639,2019,"2019 2 Q"
"212",2019.5,"Q3 2019","Italy",407804.31200074,75252.174532645,26098.3,15.6257040497174,2.8834128863813,0.18453010995261,-0.00526072235296746,-0.00152978863540813,0.00836884748683427,-0.0118029734277835,2019,"2019 3 Q"
"213",2019.75,"Q4 2019","Italy",407763.48362913,75045.346404635,25828.8,15.7871633072047,2.90549101795805,0.184041360782788,0.010332926885957,0.00765694420006069,-0.0103263430951441,0.0173496013159438,2019,"2019 4 Q"
"214",2020,"Q1 2020","Italy",404468.33300147,74261.401080727,25955.5,15.5831454990838,2.8611046244814,0.183602509817393,-0.0129230187938718,-0.0152767271357281,0.0049053769435669,-0.0141229107750843,2020,"2020 1 Q"
"215",2020.25,"Q2 2020","Italy",380625.1284284,68131.568179019,25467.1,14.9457585837571,2.6752778360716,0.178999133505279,-0.0409023271562347,-0.0649493160158324,-0.018816821097648,-0.0138278294417951,2020,"2020 2 Q"
"216",2020.5,"Q3 2020","Italy",332549.43863314,57076.747705638,24609.6,13.5129964986485,2.31928790819997,0.171633871764263,-0.0958641260715734,-0.133066526052624,-0.0336708930345426,-0.0451335757056777,2020,"2020 3 Q"
"217",2020.75,"Q4 2020","Italy",385799.04267228,73285.305754022,25409.1,15.1834989303942,2.88421493693291,0.189957199599053,0.123621909612188,0.24357779244897,0.0324873220206749,0.051036432966907,2020,"2020 4 Q"
"218",2021,"Q1 2021","Italy",379758.41924027,73163.877627254,25368.6,14.9696246241523,2.88403292366366,0.192659000881726,-0.0140859697242641,-6.31066939276969e-05,-0.00159391713992231,-0.0127869769954065,2021,"2021 1 Q"
"219",2021.25,"Q2 2021","Italy",381059.0945073,76397.830799318,24725.3,15.4117076236608,3.08986466491076,0.200488144491338,0.0295320030133034,0.0713694145299919,-0.0253581198804821,0.0354973989986075,2021,"2021 2 Q"
"220",2021.5,"Q3 2021","Italy",391239.47022668,78789.698021627,25272.2,15.4810214475463,3.11764302362386,0.201384839765725,0.00449747851296607,0.0089901538499603,0.0221190440560884,-0.0149776060926594,2021,"2021 3 Q"
"221",2019,"Q1 2019","Japan",138019525,34656675,68600,2011.94642857143,505.199344023324,0.251099799104511,-0.00282499642080768,0.010814842301795,0.000924079568113895,-0.00623264452433929,2019,"2019 1 Q"
"222",2019.25,"Q2 2019","Japan",138668425,35006275,68220,2032.66527411316,513.138009381413,0.252445897470891,0.0102979111409273,0.0157139264965534,-0.00553935860058309,0.0104719651109591,2019,"2019 2 Q"
"223",2019.5,"Q3 2019","Japan",139377475,35116800,68970,2020.84203276787,509.160504567203,0.251954628967127,-0.00581661993042693,-0.00775133539416587,0.0109938434476693,-0.0120875287980792,2019,"2019 3 Q"
"224",2019.75,"Q4 2019","Japan",139394150,35767325,69106.6666666667,2017.0868705383,517.566925525757,0.256591291671853,-0.00185821660905848,0.0165103555424031,0.00198153786670582,-0.00756772256963632,2019,"2019 4 Q"
"225",2020,"Q1 2020","Japan",135579725,34080325,69156.6666666667,1960.47223694992,492.798838386272,0.251367415002501,-0.0280675237221038,-0.047854849137287,0.000723519197376037,-0.0165800240461562,2020,"2020 1 Q"
"226",2020.25,"Q2 2020","Japan",136166425,34339775,68573.3333333333,1985.70520610539,500.774475014583,0.252189737668445,0.0128708627849403,0.0161843657229954,-0.00843495445124694,0.0150970773398696,2020,"2020 2 Q"
"227",2020.5,"Q3 2020","Japan",125342575,33055525,68453.3333333333,1831.06605473315,482.89138585898,0.263721445007812,-0.077876187712441,-0.0357108639674232,-0.00174995139023916,-0.0671700153835629,2020,"2020 3 Q"
"228",2020.75,"Q4 2020","Japan",131989350,32813175,68776.6666666667,1919.10071245093,477.097489458634,0.248604716971483,0.0480783625965937,-0.0119983428365351,0.00472341254382647,0.0475120573163684,2020,"2020 4 Q"
"229",2021,"Q1 2021","Japan",134447950,33221400,68906.6666666667,1951.16026509288,482.121710526316,0.247094879468225,0.0167055081757575,0.0105308059226691,0.0018901759317598,0.0126802768178645,2021,"2021 1 Q"
"230",2021.25,"Q2 2021","Japan",133716950,33218025,68370,1955.7839695773,485.856735410268,0.248420450810462,0.00236972050279102,0.00774705806107492,-0.00778831269349894,0.00629872938993105,2021,"2021 2 Q"
"231",2021.5,"Q3 2021","Japan",134498075,33426550,68810,1954.6297776486,485.780409824153,0.248528092316563,-0.000590142851488785,-0.000157094840004108,0.00643557115694018,-0.00538725130492813,2021,"2021 3 Q"
"232",2019,"Q1 2019","Korea, Rep. of",458065400,135373600,27998.9366666667,16360.0998656973,4834.95504174503,0.295533345238475,0.0141181567796725,0.0185528602199768,-0.00581604315688971,0.0127323764018037,2019,"2019 1 Q"
"233",2019.25,"Q2 2019","Korea, Rep. of",457150700,132252100,27823.9126666667,16430.137108203,4753.18125040118,0.289296505506827,0.00428097891092871,-0.0169130406876214,-0.00625109453561395,0.0136165372102204,2019,"2019 2 Q"
"234",2019.5,"Q3 2019","Korea, Rep. of",461932600,135128300,28526.0256666667,16193.3739174812,4737.01810336308,0.292528174023656,-0.0144102991449526,-0.00340049036352963,0.0252341576977827,-0.0312680155315495,2019,"2019 3 Q"
"235",2019.75,"Q4 2019","Korea, Rep. of",463803600,133190500,28415.935,16321.9545652818,4687.17640295841,0.287170043527045,0.00794032475602599,-0.0105217458150061,-0.00385930616319059,0.0137128840040248,2019,"2019 4 Q"
"236",2020,"Q1 2020","Korea, Rep. of",469779500,138082700,28398.577,16542.3605556011,4862.31053055933,0.293930876081225,0.0135036517494131,0.0373645266455899,-0.000610854437835678,0.00295236915587911,2020,"2020 1 Q"
"237",2020.25,"Q2 2020","Korea, Rep. of",463853200,138526500,28048.4536666667,16537.5676503426,4938.8284162213,0.298642975838045,-0.000289735267369214,0.0157369392968753,-0.012328904132531,0.00365750186399926,2020,"2020 2 Q"
"238",2020.5,"Q3 2020","Korea, Rep. of",449238400,137333200,28182.9253333333,15940.0911965893,4872.92211066427,0.305702273002486,-0.0361284359578051,-0.0133445222232392,0.00479426310857228,-0.0353776311609385,2020,"2020 3 Q"
"239",2020.75,"Q4 2020","Korea, Rep. of",459271800,137214800,28179.0693333333,16298.3310260259,4869.38721704649,0.298766003050917,0.0224741392642222,-0.000725415579707313,-0.000136820431321198,0.0227868119154419,2020,"2020 4 Q"
"240",2021,"Q1 2021","Korea, Rep. of",464517700,139655400,28109.5333333333,16525.2725647052,4968.25750694308,0.300646024898513,0.0139242194993452,0.0203044624486774,-0.00246764714538479,0.00954552241672187,2021,"2021 1 Q"
"241",2021.25,"Q2 2021","Korea, Rep. of",472602200,143147100,27880.757,16950.8381712878,5134.26159842073,0.302891311128048,0.0257524107343021,0.0334129403006304,-0.00813874533669356,0.0213055115287261,2021,"2021 2 Q"
"242",2021.5,"Q3 2021","Korea, Rep. of",476244600,142524100,28709.1703333333,16588.5880528929,4964.41026839845,0.299266595358772,-0.0213706316309783,-0.0330819391973571,0.0297127274318017,-0.0322910129739825,2021,"2021 3 Q"
"243",2019,"Q1 2019","Latvia",5981.3565993197,1357.479070328,976.9,6.12279312040096,1.38957832974511,0.226951703645691,0.0222120466852154,0.0646130342958115,-0.0120347896440129,0.0168514821053502,2019,"2019 1 Q"
"244",2019.25,"Q2 2019","Latvia",6046.272143708,1349.3137623916,970.6,6.22941700361426,1.39018520749186,0.223164576506162,0.0174142554087006,0.000436735183442175,-0.00644897123554095,0.0223265808873034,2019,"2019 2 Q"
"245",2019.5,"Q3 2019","Latvia",6041.9746475345,1400.5392603627,967.1,6.24751798938528,1.44818453144732,0.231801578468093,0.00290572709460842,0.0417205733760446,-0.00360601689676489,-0.00399503118044045,2019,"2019 3 Q"
"246",2019.75,"Q4 2019","Latvia",6005.993137602,1403.9184156926,976.7,6.14927115552575,1.43741007033132,0.233752917049309,-0.015725738449485,-0.00743997804287329,0.00992658463447423,-0.0215928383990096,2019,"2019 4 Q"
"247",2020,"Q1 2020","Latvia",6032.6276804922,1372.194338608,971,6.21279884705685,1.41317645582698,0.22746212948717,0.0103309302719579,-0.016859221320713,-0.00583597829425622,0.0186742788988666,2020,"2020 1 Q"
