"ideology_score","year","group","party"
0.269,1971,"GOP.1971","GOP"
0.096,1971,"GOP.1971","GOP"
0.253,1971,"GOP.1971","GOP"
0.307,1971,"GOP.1971","GOP"
0.071,1971,"GOP.1971","GOP"
0.173,1971,"GOP.1971","GOP"
-0.371,1971,"DEM.1971","DEM"
0.165,1971,"GOP.1971","GOP"
-0.253,1971,"DEM.1971","DEM"
-0.414,1971,"DEM.1971","DEM"
-0.396,1971,"DEM.1971","DEM"
0.774,1971,"GOP.1971","GOP"
-0.475,1971,"DEM.1971","DEM"
-0.207,1971,"DEM.1971","DEM"
0.061,1971,"GOP.1971","GOP"
0.264,1971,"GOP.1971","GOP"
0.179,1971,"GOP.1971","GOP"
0.261,1971,"GOP.1971","GOP"
-0.175,1971,"DEM.1971","DEM"
0.458,1971,"GOP.1971","GOP"
-0.085,1971,"DEM.1971","DEM"
0.096,1971,"GOP.1971","GOP"
-0.314,1971,"DEM.1971","DEM"
0.912,1971,"GOP.1971","GOP"
0.299,1971,"GOP.1971","GOP"
-0.294,1971,"DEM.1971","DEM"
0.251,1971,"GOP.1971","GOP"
0.339,1971,"GOP.1971","GOP"
0.269,1971,"GOP.1971","GOP"
-0.22,1971,"DEM.1971","DEM"
0.191,1971,"GOP.1971","GOP"
0.135,1971,"GOP.1971","GOP"
0.15,1971,"GOP.1971","GOP"
-0.137,1971,"DEM.1971","DEM"
-0.246,1971,"DEM.1971","DEM"
-0.179,1971,"DEM.1971","DEM"
0.245,1971,"GOP.1971","GOP"
0.07,1971,"GOP.1971","GOP"
-0.154,1971,"DEM.1971","DEM"
-0.196,1971,"DEM.1971","DEM"
-0.317,1971,"DEM.1971","DEM"
-0.018,1971,"DEM.1971","DEM"
-0.415,1971,"DEM.1971","DEM"
-0.055,1971,"DEM.1971","DEM"
0.083,1971,"DEM.1971","DEM"
-0.026,1971,"DEM.1971","DEM"
0.387,1971,"DEM.1971","DEM"
0.05,1971,"DEM.1971","DEM"
-0.354,1971,"DEM.1971","DEM"
-0.465,1971,"DEM.1971","DEM"
0.205,1971,"GOP.1971","GOP"
-0.254,1971,"DEM.1971","DEM"
-0.331,1971,"DEM.1971","DEM"
-0.41,1971,"DEM.1971","DEM"
0.131,1971,"GOP.1971","GOP"
-0.006,1971,"DEM.1971","DEM"
-0.729,1971,"DEM.1971","DEM"
-0.094,1971,"GOP.1971","GOP"
-0.059,1971,"GOP.1971","GOP"
-0.307,1971,"DEM.1971","DEM"
-0.478,1971,"DEM.1971","DEM"
-0.362,1971,"DEM.1971","DEM"
-0.092,1971,"GOP.1971","GOP"
-0.492,1971,"DEM.1971","DEM"
-0.339,1971,"DEM.1971","DEM"
-0.441,1971,"DEM.1971","DEM"
-0.303,1971,"DEM.1971","DEM"
-0.063,1971,"GOP.1971","GOP"
-0.395,1971,"DEM.1971","DEM"
0.101,1971,"GOP.1971","GOP"
-0.683,1971,"DEM.1971","DEM"
0.07,1971,"GOP.1971","GOP"
0.22,1971,"GOP.1971","GOP"
0.387,1971,"GOP.1971","GOP"
0.263,1971,"GOP.1971","GOP"
0.222,1971,"GOP.1971","GOP"
-0.112,1971,"GOP.1971","GOP"
0.124,1971,"GOP.1971","GOP"
0.144,1971,"GOP.1971","GOP"
0.185,1971,"GOP.1971","GOP"
0.103,1971,"GOP.1971","GOP"
-0.413,1971,"DEM.1971","DEM"
-0.523,1971,"DEM.1971","DEM"
-0.413,1971,"DEM.1971","DEM"
-0.493,1971,"DEM.1971","DEM"
-0.43,1971,"DEM.1971","DEM"
-0.3,1971,"DEM.1971","DEM"
0.148,1971,"GOP.1971","GOP"
0.114,1971,"GOP.1971","GOP"
0.125,1971,"GOP.1971","GOP"
0.238,1971,"GOP.1971","GOP"
0.155,1971,"GOP.1971","GOP"
-0.372,1971,"DEM.1971","DEM"
-0.466,1971,"DEM.1971","DEM"
0.124,1971,"GOP.1971","GOP"
-0.37,1971,"DEM.1971","DEM"
-0.418,1971,"DEM.1971","DEM"
0.208,1971,"DEM.1971","DEM"
-0.143,1971,"DEM.1971","DEM"
0.032,1971,"DEM.1971","DEM"
0.137,1971,"DEM.1971","DEM"
0.23,1971,"DEM.1971","DEM"
-0.48,1971,"DEM.1971","DEM"
-0.321,1971,"DEM.1971","DEM"
-0.313,1971,"DEM.1971","DEM"
-0.124,1971,"DEM.1971","DEM"
-0.496,1971,"DEM.1971","DEM"
-0.011,1971,"DEM.1971","DEM"
1.01,1971,"GOP.1971","GOP"
0.047,1971,"DEM.1971","DEM"
-0.286,1971,"DEM.1971","DEM"
-0.336,1971,"DEM.1971","DEM"
0.163,1971,"GOP.1971","GOP"
-0.336,1971,"DEM.1971","DEM"
0.147,1971,"GOP.1971","GOP"
0.245,1971,"GOP.1971","GOP"
0.317,1971,"GOP.1971","GOP"
0.18,1971,"DEM.1971","DEM"
0.201,1971,"GOP.1971","GOP"
0.156,1971,"GOP.1971","GOP"
0.235,1971,"GOP.1971","GOP"
0.108,1971,"GOP.1971","GOP"
-0.415,1971,"DEM.1971","DEM"
-0.521,1971,"DEM.1971","DEM"
0.158,1971,"GOP.1971","GOP"
0.15,1971,"GOP.1971","GOP"
0.057,1971,"GOP.1971","GOP"
-0.313,1971,"DEM.1971","DEM"
-0.475,1971,"DEM.1971","DEM"
-0.446,1971,"DEM.1971","DEM"
-0.299,1971,"DEM.1971","DEM"
0.009,1971,"GOP.1971","GOP"
-0.434,1971,"DEM.1971","DEM"
-0.391,1971,"DEM.1971","DEM"
-0.409,1971,"DEM.1971","DEM"
0.181,1971,"GOP.1971","GOP"
-0.026,1971,"DEM.1971","DEM"
-0.166,1971,"DEM.1971","DEM"
0.21,1971,"GOP.1971","GOP"
-0.268,1971,"DEM.1971","DEM"
0.194,1971,"GOP.1971","GOP"
0.085,1971,"GOP.1971","GOP"
-0.147,1971,"GOP.1971","GOP"
-0.37,1971,"DEM.1971","DEM"
-0.586,1971,"DEM.1971","DEM"
-0.296,1971,"DEM.1971","DEM"
-0.484,1971,"DEM.1971","DEM"
-0.44,1971,"DEM.1971","DEM"
-0.675,1971,"DEM.1971","DEM"
-0.489,1971,"DEM.1971","DEM"
-0.312,1971,"DEM.1971","DEM"
-0.378,1971,"DEM.1971","DEM"
-0.382,1971,"DEM.1971","DEM"
-0.507,1971,"DEM.1971","DEM"
-0.594,1971,"DEM.1971","DEM"
-0.666,1971,"DEM.1971","DEM"
-0.709,1971,"DEM.1971","DEM"
-0.612,1971,"DEM.1971","DEM"
-0.514,1971,"DEM.1971","DEM"
-0.535,1971,"DEM.1971","DEM"
-0.306,1971,"DEM.1971","DEM"
-0.09,1971,"GOP.1971","GOP"
-0.251,1971,"GOP.1971","GOP"
-0.552,1971,"DEM.1971","DEM"
0.016,1971,"GOP.1971","GOP"
-0.148,1971,"DEM.1971","DEM"
0.277,1971,"GOP.1971","GOP"
0.199,1971,"GOP.1971","GOP"
0.106,1971,"GOP.1971","GOP"
0.167,1971,"GOP.1971","GOP"
0.3,1971,"GOP.1971","GOP"
-0.292,1971,"DEM.1971","DEM"
-0.037,1971,"GOP.1971","GOP"
0.259,1971,"GOP.1971","GOP"
0.178,1971,"GOP.1971","GOP"
0.209,1971,"GOP.1971","GOP"
0.197,1971,"GOP.1971","GOP"
-0.216,1971,"DEM.1971","DEM"
-0.047,1971,"DEM.1971","DEM"
-0.005,1971,"DEM.1971","DEM"
-0.067,1971,"DEM.1971","DEM"
-0.103,1971,"DEM.1971","DEM"
0.234,1971,"GOP.1971","GOP"
-0.215,1971,"DEM.1971","DEM"
0.144,1971,"DEM.1971","DEM"
0.287,1971,"GOP.1971","GOP"
0.308,1971,"GOP.1971","GOP"
0.212,1971,"GOP.1971","GOP"
-0.041,1971,"DEM.1971","DEM"
0.078,1971,"GOP.1971","GOP"
-0.391,1971,"DEM.1971","DEM"
0.203,1971,"GOP.1971","GOP"
0.353,1971,"GOP.1971","GOP"
-0.171,1971,"GOP.1971","GOP"
0.149,1971,"GOP.1971","GOP"
0.32,1971,"GOP.1971","GOP"
0.154,1971,"GOP.1971","GOP"
0.232,1971,"GOP.1971","GOP"
0.312,1971,"GOP.1971","GOP"
-0.334,1971,"DEM.1971","DEM"
0.333,1971,"GOP.1971","GOP"
0.091,1971,"GOP.1971","GOP"
0.446,1971,"GOP.1971","GOP"
0.055,1971,"GOP.1971","GOP"
-0.511,1971,"DEM.1971","DEM"
0.169,1971,"GOP.1971","GOP"
0.3,1971,"GOP.1971","GOP"
0.56,1971,"GOP.1971","GOP"
-0.322,1971,"DEM.1971","DEM"
-0.461,1971,"DEM.1971","DEM"
-0.289,1971,"DEM.1971","DEM"
-0.622,1971,"DEM.1971","DEM"
-0.373,1971,"DEM.1971","DEM"
0.206,1971,"GOP.1971","GOP"
0.342,1971,"GOP.1971","GOP"
0.249,1971,"GOP.1971","GOP"
-0.309,1971,"DEM.1971","DEM"
-0.433,1971,"DEM.1971","DEM"
-0.257,1971,"DEM.1971","DEM"
0.108,1971,"DEM.1971","DEM"
0.386,1971,"GOP.1971","GOP"
0.055,1971,"GOP.1971","GOP"
-0.328,1971,"DEM.1971","DEM"
-0.112,1971,"DEM.1971","DEM"
0.192,1971,"GOP.1971","GOP"
-0.479,1971,"DEM.1971","DEM"
-0.54,1971,"DEM.1971","DEM"
-0.417,1971,"DEM.1971","DEM"
-0.444,1971,"DEM.1971","DEM"
-0.42,1971,"DEM.1971","DEM"
-0.2,1971,"DEM.1971","DEM"
0.162,1971,"GOP.1971","GOP"
-0.03,1971,"GOP.1971","GOP"
0.254,1971,"GOP.1971","GOP"
-0.007,1971,"GOP.1971","GOP"
-0.368,1971,"DEM.1971","DEM"
0.24,1971,"GOP.1971","GOP"
0.117,1971,"GOP.1971","GOP"
-0.416,1971,"DEM.1971","DEM"
-0.339,1971,"DEM.1971","DEM"
0.229,1971,"GOP.1971","GOP"
0.376,1971,"GOP.1971","GOP"
0.006,1971,"GOP.1971","GOP"
0.482,1971,"GOP.1971","GOP"
-0.307,1971,"DEM.1971","DEM"
-0.336,1971,"DEM.1971","DEM"
0.125,1971,"GOP.1971","GOP"
0.166,1971,"GOP.1971","GOP"
-0.308,1971,"DEM.1971","DEM"
-0.302,1971,"DEM.1971","DEM"
-0.368,1971,"DEM.1971","DEM"
-0.008,1971,"GOP.1971","GOP"
0.249,1971,"GOP.1971","GOP"
-0.352,1971,"DEM.1971","DEM"
-0.391,1971,"DEM.1971","DEM"
-0.19,1971,"DEM.1971","DEM"
0.197,1971,"GOP.1971","GOP"
-0.002,1971,"DEM.1971","DEM"
0.022,1971,"DEM.1971","DEM"
-0.073,1971,"DEM.1971","DEM"
0.064,1971,"DEM.1971","DEM"
-0.4,1971,"DEM.1971","DEM"
-0.605,1971,"DEM.1971","DEM"
0.202,1971,"GOP.1971","GOP"
0.184,1971,"GOP.1971","GOP"
0.293,1971,"GOP.1971","GOP"
-0.289,1971,"DEM.1971","DEM"
-0.313,1971,"DEM.1971","DEM"
-0.315,1971,"DEM.1971","DEM"
-0.204,1971,"DEM.1971","DEM"
-0.148,1971,"DEM.1971","DEM"
0.235,1971,"GOP.1971","GOP"
-0.375,1971,"DEM.1971","DEM"
0.138,1971,"DEM.1971","DEM"
0.579,1971,"GOP.1971","GOP"
-0.063,1971,"DEM.1971","DEM"
-0.109,1971,"DEM.1971","DEM"
-0.039,1971,"DEM.1971","DEM"
0.406,1971,"GOP.1971","GOP"
-0.548,1971,"DEM.1971","DEM"
-0.354,1971,"DEM.1971","DEM"
-0.18,1971,"DEM.1971","DEM"
-0.018,1971,"DEM.1971","DEM"
-0.346,1971,"DEM.1971","DEM"
-0.11,1971,"DEM.1971","DEM"
-0.259,1971,"DEM.1971","DEM"
-0.18,1971,"DEM.1971","DEM"
-0.12,1971,"DEM.1971","DEM"
0.136,1971,"DEM.1971","DEM"
0.303,1971,"GOP.1971","GOP"
-0.114,1971,"DEM.1971","DEM"
-0.536,1971,"DEM.1971","DEM"
0.09,1971,"DEM.1971","DEM"
-0.07,1971,"DEM.1971","DEM"
-0.228,1971,"DEM.1971","DEM"
-0.278,1971,"DEM.1971","DEM"
0.193,1971,"GOP.1971","GOP"
0.023,1971,"GOP.1971","GOP"
0.221,1971,"GOP.1971","GOP"
-0.002,1971,"DEM.1971","DEM"
0.151,1971,"GOP.1971","GOP"
0.267,1971,"DEM.1971","DEM"
0.228,1971,"DEM.1971","DEM"
0.176,1971,"DEM.1971","DEM"
0.217,1971,"GOP.1971","GOP"
0.31,1971,"GOP.1971","GOP"
0.277,1971,"GOP.1971","GOP"
0.129,1971,"GOP.1971","GOP"
0.16,1971,"GOP.1971","GOP"
0.176,1971,"GOP.1971","GOP"
-0.443,1971,"DEM.1971","DEM"
-0.379,1971,"DEM.1971","DEM"
-0.352,1971,"DEM.1971","DEM"
-0.286,1971,"DEM.1971","DEM"
-0.37,1971,"DEM.1971","DEM"
-0.363,1971,"DEM.1971","DEM"
-0.315,1971,"DEM.1971","DEM"
-0.337,1971,"DEM.1971","DEM"
-0.249,1971,"DEM.1971","DEM"
-0.253,1971,"DEM.1971","DEM"
-0.331,1971,"DEM.1971","DEM"
-0.408,1971,"DEM.1971","DEM"
-0.478,1971,"DEM.1971","DEM"
0.162,1971,"GOP.1971","GOP"
-0.344,1971,"DEM.1971","DEM"
-0.48,1971,"DEM.1971","DEM"
0.227,1971,"GOP.1971","GOP"
-0.441,1971,"DEM.1971","DEM"
0.256,1971,"GOP.1971","GOP"
0.437,1971,"GOP.1971","GOP"
0.039,1971,"GOP.1971","GOP"
-0.356,1971,"DEM.1971","DEM"
0.203,1969,"GOP.1969","GOP"
0.343,1969,"GOP.1969","GOP"
0.12,1969,"DEM.1969","DEM"
0,1969,"DEM.1969","DEM"
-0.046,1969,"DEM.1969","DEM"
0.173,1969,"GOP.1969","GOP"
-0.124,1969,"DEM.1969","DEM"
-0.301,1969,"DEM.1969","DEM"
0.092,1969,"GOP.1969","GOP"
0.184,1969,"GOP.1969","GOP"
-0.37,1969,"DEM.1969","DEM"
0.373,1969,"GOP.1969","GOP"
-0.232,1969,"DEM.1969","DEM"
-0.202,1969,"DEM.1969","DEM"
0.147,1969,"GOP.1969","GOP"
-0.196,1969,"DEM.1969","DEM"
0.136,1969,"GOP.1969","GOP"
-0.409,1969,"DEM.1969","DEM"
-0.583,1969,"DEM.1969","DEM"
-0.443,1969,"DEM.1969","DEM"
-0.668,1969,"DEM.1969","DEM"
0.074,1969,"GOP.1969","GOP"
-0.511,1969,"DEM.1969","DEM"
-0.385,1969,"DEM.1969","DEM"
-0.644,1969,"DEM.1969","DEM"
0.175,1969,"GOP.1969","GOP"
-0.019,1969,"GOP.1969","GOP"
0.206,1969,"GOP.1969","GOP"
0.205,1969,"GOP.1969","GOP"
-0.478,1969,"DEM.1969","DEM"
-0.449,1969,"DEM.1969","DEM"
-0.332,1969,"DEM.1969","DEM"
-0.304,1969,"DEM.1969","DEM"
0.1,1969,"GOP.1969","GOP"
-0.447,1969,"DEM.1969","DEM"
0.342,1969,"GOP.1969","GOP"
-0.581,1969,"DEM.1969","DEM"
-0.528,1969,"DEM.1969","DEM"
0.426,1969,"GOP.1969","GOP"
0.334,1969,"GOP.1969","GOP"
0.535,1969,"GOP.1969","GOP"
0.3,1969,"GOP.1969","GOP"
-0.469,1969,"DEM.1969","DEM"
0.295,1969,"GOP.1969","GOP"
0.14,1969,"GOP.1969","GOP"
-0.518,1969,"DEM.1969","DEM"
-0.611,1969,"DEM.1969","DEM"
-0.368,1969,"DEM.1969","DEM"
0.275,1969,"GOP.1969","GOP"
0.147,1969,"GOP.1969","GOP"
-0.331,1969,"DEM.1969","DEM"
0.415,1969,"GOP.1969","GOP"
0.99,1969,"GOP.1969","GOP"
0.188,1969,"GOP.1969","GOP"
-0.375,1969,"DEM.1969","DEM"
-0.321,1969,"DEM.1969","DEM"
-0.329,1969,"DEM.1969","DEM"
0.121,1969,"GOP.1969","GOP"
-0.305,1969,"DEM.1969","DEM"
-0.259,1969,"DEM.1969","DEM"
-0.37,1969,"DEM.1969","DEM"
-0.406,1969,"DEM.1969","DEM"
-0.062,1969,"GOP.1969","GOP"
-0.293,1969,"DEM.1969","DEM"
0.106,1969,"GOP.1969","GOP"
-0.208,1969,"DEM.1969","DEM"
0.116,1969,"GOP.1969","GOP"
0.223,1969,"GOP.1969","GOP"
-0.068,1969,"DEM.1969","DEM"
-0.08,1969,"DEM.1969","DEM"
-0.062,1969,"DEM.1969","DEM"
0.032,1969,"DEM.1969","DEM"
0.213,1969,"GOP.1969","GOP"
-0.162,1969,"DEM.1969","DEM"
0.098,1969,"DEM.1969","DEM"
0.227,1969,"GOP.1969","GOP"
-0.08,1969,"DEM.1969","DEM"
0.251,1969,"GOP.1969","GOP"
-0.414,1969,"DEM.1969","DEM"
-0.35,1969,"DEM.1969","DEM"
0.03,1969,"DEM.1969","DEM"
0.116,1969,"DEM.1969","DEM"
0.001,1969,"DEM.1969","DEM"
0.356,1969,"GOP.1969","GOP"
0.191,1969,"GOP.1969","GOP"
0.08,1969,"DEM.1969","DEM"
-0.122,1969,"DEM.1969","DEM"
-0.06,1969,"DEM.1969","DEM"
-0.055,1969,"DEM.1969","DEM"
-0.127,1969,"DEM.1969","DEM"
0.256,1969,"GOP.1969","GOP"
0.113,1969,"GOP.1969","GOP"
-0.49,1969,"DEM.1969","DEM"
-0.402,1969,"DEM.1969","DEM"
-0.404,1969,"DEM.1969","DEM"
0.253,1969,"GOP.1969","GOP"
-0.344,1969,"DEM.1969","DEM"
-0.506,1969,"DEM.1969","DEM"
-0.626,1969,"DEM.1969","DEM"
-0.444,1969,"DEM.1969","DEM"
-0.382,1969,"DEM.1969","DEM"
-0.457,1969,"DEM.1969","DEM"
0.322,1969,"GOP.1969","GOP"
-0.265,1969,"DEM.1969","DEM"
0.201,1969,"GOP.1969","GOP"
0.679,1969,"GOP.1969","GOP"
0.247,1969,"GOP.1969","GOP"
0.309,1969,"GOP.1969","GOP"
0.134,1969,"GOP.1969","GOP"
0.255,1969,"GOP.1969","GOP"
0.304,1969,"GOP.1969","GOP"
0.086,1969,"GOP.1969","GOP"
0.202,1969,"GOP.1969","GOP"
-0.354,1969,"DEM.1969","DEM"
0.165,1969,"GOP.1969","GOP"
-0.243,1969,"DEM.1969","DEM"
-0.415,1969,"DEM.1969","DEM"
-0.396,1969,"DEM.1969","DEM"
0.774,1969,"GOP.1969","GOP"
-0.469,1969,"DEM.1969","DEM"
0.198,1969,"GOP.1969","GOP"
0.297,1969,"GOP.1969","GOP"
0.253,1969,"GOP.1969","GOP"
0.173,1969,"GOP.1969","GOP"
0.261,1969,"GOP.1969","GOP"
-0.178,1969,"DEM.1969","DEM"
0.458,1969,"GOP.1969","GOP"
-0.085,1969,"DEM.1969","DEM"
0.103,1969,"GOP.1969","GOP"
-0.315,1969,"DEM.1969","DEM"
0.929,1969,"GOP.1969","GOP"
0.291,1969,"GOP.1969","GOP"
-0.292,1969,"DEM.1969","DEM"
0.251,1969,"GOP.1969","GOP"
0.339,1969,"GOP.1969","GOP"
0.289,1969,"GOP.1969","GOP"
0.153,1969,"GOP.1969","GOP"
0.184,1969,"GOP.1969","GOP"
0.141,1969,"GOP.1969","GOP"
0.168,1969,"GOP.1969","GOP"
-0.155,1969,"DEM.1969","DEM"
-0.236,1969,"DEM.1969","DEM"
0.162,1969,"GOP.1969","GOP"
0.252,1969,"GOP.1969","GOP"
0.082,1969,"GOP.1969","GOP"
-0.153,1969,"DEM.1969","DEM"
-0.318,1969,"DEM.1969","DEM"
-0.017,1969,"DEM.1969","DEM"
-0.393,1969,"DEM.1969","DEM"
-0.055,1969,"DEM.1969","DEM"
0.091,1969,"DEM.1969","DEM"
-0.018,1969,"DEM.1969","DEM"
0.387,1969,"DEM.1969","DEM"
-0.159,1969,"DEM.1969","DEM"
0.05,1969,"DEM.1969","DEM"
-0.354,1969,"DEM.1969","DEM"
-0.465,1969,"DEM.1969","DEM"
0.177,1969,"GOP.1969","GOP"
-0.258,1969,"DEM.1969","DEM"
-0.321,1969,"DEM.1969","DEM"
-0.24,1969,"DEM.1969","DEM"
0.131,1969,"GOP.1969","GOP"
0.138,1969,"GOP.1969","GOP"
-0.401,1969,"DEM.1969","DEM"
-0.074,1969,"GOP.1969","GOP"
-0.055,1969,"GOP.1969","GOP"
-0.303,1969,"DEM.1969","DEM"
-0.337,1969,"DEM.1969","DEM"
-0.344,1969,"DEM.1969","DEM"
-0.068,1969,"GOP.1969","GOP"
-0.497,1969,"DEM.1969","DEM"
-0.323,1969,"DEM.1969","DEM"
-0.426,1969,"DEM.1969","DEM"
-0.063,1969,"GOP.1969","GOP"
-0.39,1969,"DEM.1969","DEM"
0.104,1969,"GOP.1969","GOP"
-0.688,1969,"DEM.1969","DEM"
0.064,1969,"GOP.1969","GOP"
0.22,1969,"GOP.1969","GOP"
0.393,1969,"GOP.1969","GOP"
0.257,1969,"GOP.1969","GOP"
0.219,1969,"GOP.1969","GOP"
-0.112,1969,"GOP.1969","GOP"
0.137,1969,"GOP.1969","GOP"
0.131,1969,"GOP.1969","GOP"
0.199,1969,"GOP.1969","GOP"
0.091,1969,"GOP.1969","GOP"
-0.417,1969,"DEM.1969","DEM"
-0.525,1969,"DEM.1969","DEM"
-0.414,1969,"DEM.1969","DEM"
-0.492,1969,"DEM.1969","DEM"
-0.432,1969,"DEM.1969","DEM"
-0.304,1969,"DEM.1969","DEM"
0.138,1969,"GOP.1969","GOP"
0.114,1969,"GOP.1969","GOP"
0.128,1969,"GOP.1969","GOP"
0.235,1969,"GOP.1969","GOP"
0.182,1969,"GOP.1969","GOP"
-0.371,1969,"DEM.1969","DEM"
-0.48,1969,"DEM.1969","DEM"
0.124,1969,"GOP.1969","GOP"
0.332,1969,"GOP.1969","GOP"
-0.423,1969,"DEM.1969","DEM"
0.2,1969,"DEM.1969","DEM"
-0.126,1969,"DEM.1969","DEM"
0.032,1969,"DEM.1969","DEM"
0.156,1969,"DEM.1969","DEM"
0.218,1969,"DEM.1969","DEM"
-0.476,1969,"DEM.1969","DEM"
-0.321,1969,"DEM.1969","DEM"
-0.322,1969,"DEM.1969","DEM"
-0.13,1969,"DEM.1969","DEM"
-0.493,1969,"DEM.1969","DEM"
-0.021,1969,"DEM.1969","DEM"
0.906,1969,"GOP.1969","GOP"
0.013,1969,"DEM.1969","DEM"
-0.262,1969,"DEM.1969","DEM"
-0.296,1969,"DEM.1969","DEM"
-0.5,1969,"DEM.1969","DEM"
-0.336,1969,"DEM.1969","DEM"
0.323,1969,"GOP.1969","GOP"
0.16,1969,"GOP.1969","GOP"
0.311,1969,"GOP.1969","GOP"
0.137,1969,"DEM.1969","DEM"
0.202,1969,"GOP.1969","GOP"
0.154,1969,"GOP.1969","GOP"
0.235,1969,"GOP.1969","GOP"
0.108,1969,"GOP.1969","GOP"
-0.411,1969,"DEM.1969","DEM"
-0.519,1969,"DEM.1969","DEM"
0.15,1969,"GOP.1969","GOP"
0.043,1969,"GOP.1969","GOP"
0.12,1969,"GOP.1969","GOP"
0.063,1969,"GOP.1969","GOP"
-0.285,1969,"DEM.1969","DEM"
-0.312,1969,"DEM.1969","DEM"
-0.494,1969,"DEM.1969","DEM"
-0.436,1969,"DEM.1969","DEM"
-0.304,1969,"DEM.1969","DEM"
0.014,1969,"GOP.1969","GOP"
-0.435,1969,"DEM.1969","DEM"
-0.385,1969,"DEM.1969","DEM"
-0.398,1969,"DEM.1969","DEM"
0.172,1969,"GOP.1969","GOP"
0.387,1969,"GOP.1969","GOP"
-0.159,1969,"DEM.1969","DEM"
0.203,1969,"GOP.1969","GOP"
-0.26,1969,"DEM.1969","DEM"
0.184,1969,"GOP.1969","GOP"
-0.694,1969,"DEM.1969","DEM"
-0.14,1969,"GOP.1969","GOP"
-0.349,1969,"DEM.1969","DEM"
-0.599,1969,"DEM.1969","DEM"
-0.291,1969,"DEM.1969","DEM"
-0.476,1969,"DEM.1969","DEM"
-0.44,1969,"DEM.1969","DEM"
-0.711,1969,"DEM.1969","DEM"
-0.489,1969,"DEM.1969","DEM"
-0.316,1969,"DEM.1969","DEM"
-0.366,1969,"DEM.1969","DEM"
-0.385,1969,"DEM.1969","DEM"
-0.522,1969,"DEM.1969","DEM"
-0.506,1969,"DEM.1969","DEM"
-0.597,1969,"DEM.1969","DEM"
-0.689,1969,"DEM.1969","DEM"
-0.524,1969,"DEM.1969","DEM"
-0.479,1969,"DEM.1969","DEM"
-0.54,1969,"DEM.1969","DEM"
-0.302,1969,"DEM.1969","DEM"
-0.34,1969,"DEM.1969","DEM"
-0.205,1969,"GOP.1969","GOP"
0.078,1969,"GOP.1969","GOP"
0.013,1969,"GOP.1969","GOP"
-0.092,1969,"GOP.1969","GOP"
0.282,1969,"GOP.1969","GOP"
0.21,1969,"GOP.1969","GOP"
0.109,1969,"GOP.1969","GOP"
0.177,1969,"GOP.1969","GOP"
-0.292,1969,"DEM.1969","DEM"
-0.154,1969,"DEM.1969","DEM"
-0.039,1969,"GOP.1969","GOP"
0.245,1969,"GOP.1969","GOP"
0.178,1969,"GOP.1969","GOP"
-0.293,1969,"DEM.1969","DEM"
0.182,1969,"GOP.1969","GOP"
-0.219,1969,"DEM.1969","DEM"
-0.003,1969,"DEM.1969","DEM"
-0.003,1969,"DEM.1969","DEM"
-0.051,1969,"DEM.1969","DEM"
-0.103,1969,"DEM.1969","DEM"
0.234,1969,"GOP.1969","GOP"
-0.188,1969,"DEM.1969","DEM"
0.133,1969,"DEM.1969","DEM"
0.287,1969,"GOP.1969","GOP"
0.303,1969,"GOP.1969","GOP"
0.208,1969,"GOP.1969","GOP"
-0.03,1969,"DEM.1969","DEM"
0.078,1969,"GOP.1969","GOP"
0.239,1969,"GOP.1969","GOP"
0.214,1969,"GOP.1969","GOP"
0.352,1969,"GOP.1969","GOP"
-0.138,1969,"GOP.1969","GOP"
0.165,1969,"GOP.1969","GOP"
0.311,1969,"GOP.1969","GOP"
0.16,1969,"GOP.1969","GOP"
0.231,1969,"GOP.1969","GOP"
0.315,1969,"GOP.1969","GOP"
-0.332,1969,"DEM.1969","DEM"
0.329,1969,"GOP.1969","GOP"
0.097,1969,"GOP.1969","GOP"
0.45,1969,"GOP.1969","GOP"
0.076,1969,"GOP.1969","GOP"
0.096,1969,"GOP.1969","GOP"
0.168,1969,"GOP.1969","GOP"
0.308,1969,"GOP.1969","GOP"
0.566,1969,"GOP.1969","GOP"
-0.307,1969,"DEM.1969","DEM"
-0.361,1969,"DEM.1969","DEM"
-0.471,1969,"DEM.1969","DEM"
-0.245,1969,"DEM.1969","DEM"
-0.633,1969,"DEM.1969","DEM"
-0.37,1969,"DEM.1969","DEM"
0.224,1969,"GOP.1969","GOP"
0.412,1969,"GOP.1969","GOP"
0.252,1969,"GOP.1969","GOP"
-0.303,1969,"DEM.1969","DEM"
-0.415,1969,"DEM.1969","DEM"
-0.247,1969,"DEM.1969","DEM"
0.088,1969,"DEM.1969","DEM"
0.386,1969,"GOP.1969","GOP"
0.075,1969,"GOP.1969","GOP"
-0.326,1969,"DEM.1969","DEM"
-0.138,1969,"DEM.1969","DEM"
0.192,1969,"GOP.1969","GOP"
-0.473,1969,"DEM.1969","DEM"
-0.532,1969,"DEM.1969","DEM"
-0.416,1969,"DEM.1969","DEM"
-0.451,1969,"DEM.1969","DEM"
-0.424,1969,"DEM.1969","DEM"
-0.207,1969,"DEM.1969","DEM"
0.162,1969,"GOP.1969","GOP"
0.004,1969,"GOP.1969","GOP"
0.265,1969,"GOP.1969","GOP"
0.254,1969,"GOP.1969","GOP"
-0.024,1969,"GOP.1969","GOP"
-0.362,1969,"DEM.1969","DEM"
0.209,1969,"GOP.1969","GOP"
0.11,1969,"GOP.1969","GOP"
-0.417,1969,"DEM.1969","DEM"
