id_county,year,pop,emp,yr_raise
19123,2007,22335,322.00000000000006,NA
19131,2003,10874.000000000002,194.00000000000003,NA
19131,2004,10874.000000000002,179,NA
19131,2005,10874.000000000002,195.99999999999991,NA
19131,2006,10874.000000000002,192,NA
19131,2007,10874.000000000002,203.99999999999994,NA
19137,2003,11770.999999999998,216.00000000000006,NA
19137,2004,11770.999999999998,231.99999999999997,NA
19137,2005,11770.999999999998,217.00000000000003,NA
19137,2006,11770.999999999998,232.99999999999991,NA
19137,2007,11770.999999999998,234.00000000000006,NA
19141,2003,15102.000000000004,441,NA
19141,2004,15102.000000000004,404.00000000000017,NA
19141,2005,15102.000000000004,417,NA
19141,2006,15102.000000000004,425.00000000000017,NA
19141,2007,15102.000000000004,360.00000000000006,NA
19153,2003,374600.9999999998,9812.000000000004,NA
19153,2004,374600.9999999998,9187.999999999998,NA
19153,2005,374600.9999999998,9223.999999999993,NA
19153,2006,374600.9999999998,9389.000000000004,NA
19153,2007,374600.9999999998,9468.999999999995,NA
19157,2003,18815,570.0000000000002,NA
19157,2004,18815,444,NA
19157,2005,18815,429.9999999999999,NA
19157,2006,18815,467.00000000000006,NA
19157,2007,18815,471,NA
19159,2003,5469,103.99999999999999,NA
19159,2004,5469,93.00000000000003,NA
19159,2005,5469,76,NA
19159,2006,5469,72,NA
19159,2007,5469,79,NA
19183,2003,20670,444,NA
19183,2004,20670,374.99999999999994,NA
19183,2005,20670,360.99999999999983,NA
19183,2006,20670,395.00000000000006,NA
19183,2007,20670,457.00000000000017,NA
19185,2003,6730,70.00000000000003,NA
19185,2004,6730,51,NA
19185,2005,6730,56.00000000000002,NA
19185,2006,6730,57.999999999999986,NA
19185,2007,6730,83.00000000000003,NA
19187,2003,40235,840,NA
19187,2004,40235,799,NA
19187,2005,40235,772.0000000000002,NA
19187,2006,40235,799,NA
19187,2007,40235,791.0000000000003,NA
20013,2003,10724.000000000002,228.00000000000006,NA
20013,2004,10724.000000000002,235,NA
20013,2005,10724.000000000002,245.0000000000001,NA
20013,2006,10724.000000000002,203.99999999999994,NA
20013,2007,10724.000000000002,197,NA
20021,2003,22605,267.99999999999994,NA
20021,2004,22605,211.99999999999997,NA
20021,2005,22605,255.99999999999994,NA
20021,2006,22605,221.99999999999997,NA
20021,2007,22605,203.99999999999994,NA
20027,2003,8821.999999999998,171.00000000000009,NA
20027,2004,8821.999999999998,188,NA
20027,2005,8821.999999999998,214.99999999999991,NA
20027,2006,8821.999999999998,220.00000000000009,NA
20027,2007,8821.999999999998,221.99999999999997,NA
20031,2003,8865,198,NA
20031,2004,8865,181.00000000000006,NA
20031,2005,8865,141.00000000000003,NA
20031,2006,8865,216.00000000000006,NA
20031,2007,8865,220.00000000000009,NA
20045,2003,99962.00000000003,1848.9999999999998,NA
20045,2004,99962.00000000003,1581.9999999999993,NA
20045,2005,99962.00000000003,1596.0000000000007,NA
20045,2006,99962.00000000003,1641.0000000000005,NA
20045,2007,99962.00000000003,1680,NA
20047,2003,3449,38.99999999999999,NA
20047,2004,3449,44.99999999999999,NA
20047,2005,3449,37.99999999999999,NA
20047,2006,3449,18.999999999999996,NA
20047,2007,3449,46,NA
20063,2003,3068,71,NA
20063,2004,3068,65.99999999999997,NA
20063,2005,3068,55.000000000000014,NA
20063,2006,3068,57.00000000000001,NA
20063,2007,3068,53.00000000000001,NA
20085,2003,12657.000000000002,230.00000000000006,NA
20085,2004,12657.000000000002,216.00000000000006,NA
20085,2005,12657.000000000002,219.00000000000003,NA
20085,2006,12657.000000000002,211.00000000000003,NA
20085,2007,12657.000000000002,223.00000000000003,NA
20095,2003,8673.000000000002,138.00000000000006,NA
20095,2004,8673.000000000002,136.00000000000006,NA
20095,2005,8673.000000000002,154.00000000000006,NA
20095,2006,8673.000000000002,144,NA
20095,2007,8673.000000000002,156.99999999999994,NA
20103,2003,68691.00000000003,731.9999999999998,NA
20103,2004,68691.00000000003,726.9999999999999,NA
20103,2005,68691.00000000003,642,NA
20103,2006,68691.00000000003,663.9999999999998,NA
20103,2007,68691.00000000003,636.9999999999999,NA
20133,2003,16997,451.0000000000001,NA
20133,2004,16997,373.00000000000017,NA
20133,2005,16997,336.99999999999994,NA
20133,2006,16997,345.00000000000017,NA
20133,2007,16997,306,NA
20137,2003,5953,114.00000000000003,NA
20137,2004,5953,110.99999999999997,NA
20137,2005,5953,127.99999999999997,NA
20137,2006,5953,121.00000000000003,NA
20137,2007,5953,103.99999999999999,NA
20143,2003,6163,52.00000000000001,NA
20143,2004,6163,54.00000000000001,NA
20143,2005,6163,54.00000000000001,NA
20143,2006,6163,65.99999999999997,NA
20143,2007,6163,57.999999999999986,NA
20145,2003,7232.999999999999,90,NA
20145,2004,7232.999999999999,88.99999999999999,NA
20145,2005,7232.999999999999,103.00000000000001,NA
20145,2006,7232.999999999999,122.00000000000003,NA
20145,2007,7232.999999999999,110.00000000000004,NA
20171,2003,5119.999999999999,152.99999999999997,NA
20171,2004,5119.999999999999,136.00000000000006,NA
20171,2005,5119.999999999999,122.99999999999994,NA
20171,2006,5119.999999999999,125.00000000000004,NA
20171,2007,5119.999999999999,121.00000000000003,NA
20183,2003,4536,53.00000000000001,NA
20183,2004,4536,51,NA
20183,2005,4536,37.99999999999999,NA
20183,2006,4536,64.99999999999999,NA
20183,2007,4536,79.99999999999997,NA
20205,2003,10332,121.00000000000003,NA
20205,2004,10332,121.00000000000003,NA
20205,2005,10332,122.99999999999994,NA
20205,2006,10332,141.00000000000003,NA
20205,2007,10332,175.00000000000009,NA
22007,2003,23388,119.00000000000003,NA
22007,2004,23388,126,NA
22007,2005,23388,97,NA
22007,2006,23388,137.00000000000003,NA
22007,2007,23388,159.99999999999994,NA
22033,2003,412852,6308.000000000002,NA
22033,2004,412852,5884.999999999999,NA
22033,2005,412852,5909.999999999998,NA
22033,2006,412852,6509,NA
22033,2007,412852,5755.000000000002,NA
22045,2003,73266.00000000001,776.0000000000002,NA
22045,2004,73266.00000000001,721.0000000000002,NA
22045,2005,73266.00000000001,721.9999999999998,NA
22045,2006,73266.00000000001,864.9999999999997,NA
22045,2007,73266.00000000001,879.9999999999998,NA
22069,2003,39079.99999999999,282.00000000000006,NA
22069,2004,39079.99999999999,254,NA
22069,2005,39079.99999999999,223.00000000000003,NA
22069,2006,39079.99999999999,254,NA
22069,2007,39079.99999999999,326,NA
22071,2003,484674.0000000002,4071.0000000000023,NA
22071,2004,484674.0000000002,3419.0000000000023,NA
22071,2005,484674.0000000002,3436.0000000000023,NA
22071,2006,484674.0000000002,1311.0000000000002,NA
22071,2007,484674.0000000002,2324.9999999999995,NA
22073,2003,147249.99999999994,1826.999999999999,NA
22073,2004,147249.99999999994,1558,NA
22073,2005,147249.99999999994,1641.9999999999995,NA
22073,2006,147249.99999999994,1723.9999999999995,NA
22073,2007,147249.99999999994,1825.9999999999993,NA
22081,2003,9622,56.00000000000002,NA
22081,2004,9622,43.99999999999999,NA
22081,2005,9622,29.000000000000004,NA
22081,2006,9622,27.999999999999996,NA
22081,2007,9622,27.999999999999996,NA
22087,2003,67228.99999999999,845.9999999999998,NA
22087,2004,67228.99999999999,726.9999999999999,NA
22087,2005,67228.99999999999,720.0000000000001,NA
22087,2006,67228.99999999999,85.99999999999997,NA
22087,2007,67228.99999999999,184.00000000000006,NA
22091,2003,10525.000000000002,24.999999999999996,NA
22091,2004,10525.000000000002,34.99999999999999,NA
22091,2005,10525.000000000002,24.000000000000004,NA
22091,2006,10525.000000000002,27.999999999999996,NA
22091,2007,10525.000000000002,29.000000000000004,NA
22111,2003,22803,156.99999999999994,NA
22111,2004,22803,108.99999999999997,NA
22111,2005,22803,156.99999999999994,NA
22111,2006,22803,124.00000000000003,NA
22111,2007,22803,131.99999999999997,NA
22115,2003,52531,272.0000000000001,NA
22115,2004,52531,283,NA
22115,2005,52531,285.99999999999994,NA
22115,2006,52531,312.9999999999999,NA
22115,2007,52531,324.99999999999994,NA
22119,2003,41831,298.00000000000006,NA
22119,2004,41831,237.00000000000009,NA
22119,2005,41831,275.0000000000001,NA
22119,2006,41831,263.99999999999994,NA
22119,2007,41831,334.99999999999994,NA
24009,2003,74563.00000000001,1125.0000000000002,2007
24009,2004,74563.00000000001,1270.0000000000002,2007
24009,2005,74563.00000000001,1288.9999999999995,2007
24009,2006,74563.00000000001,1220.0000000000005,2007
24009,2007,74563.00000000001,1330.0000000000002,2007
24015,2003,85951,1142.0000000000005,2007
24015,2004,85951,1277.9999999999998,2007
24015,2005,85951,1266.9999999999995,2007
24015,2006,85951,1324.0000000000002,2007
24015,2007,85951,1226.0000000000005,2007
24017,2003,120545.99999999997,2165,2007
24017,2004,120545.99999999997,2191.999999999999,2007
24017,2005,120545.99999999997,2188.0000000000005,2007
24017,2006,120545.99999999997,2333,2007
24017,2007,120545.99999999997,2336.0000000000005,2007
24021,2003,195277.00000000006,4065.0000000000023,2007
24021,2004,195277.00000000006,4284.000000000001,2007
24021,2005,195277.00000000006,4056.999999999997,2007
24021,2006,195277.00000000006,4135.999999999997,2007
24021,2007,195277.00000000006,3975.999999999998,2007
24027,2003,247842,6426.999999999997,2007
24027,2004,247842,6264.999999999995,2007
24027,2005,247842,5830,2007
24027,2006,247842,6107,2007
24027,2007,247842,6319.000000000005,2007
24033,2003,801515.0000000001,9030.000000000002,2007
24033,2004,801515.0000000001,9324.000000000004,2007
24033,2005,801515.0000000001,9627,2007
24033,2006,801515.0000000001,9693.999999999993,2007
24033,2007,801515.0000000001,9468,2007
26005,2003,105664.99999999999,1299.0000000000002,2007
26005,2004,105664.99999999999,1284.0000000000002,2007
26005,2005,105664.99999999999,1218.9999999999995,2007
26005,2006,105664.99999999999,1154.9999999999998,2007
26005,2007,105664.99999999999,1083,2007
26015,2003,56754.999999999985,569,2007
26015,2004,56754.999999999985,518.9999999999999,2007
26015,2005,56754.999999999985,537.0000000000001,2007
26015,2006,56754.999999999985,482.9999999999998,2007
26015,2007,56754.999999999985,489.99999999999983,2007
26027,2003,51103.99999999999,226.00000000000009,2007
26027,2004,51103.99999999999,277,2007
26027,2005,51103.99999999999,306,2007
26027,2006,51103.99999999999,267.00000000000006,2007
26027,2007,51103.99999999999,195,2007
26031,2003,26447.999999999996,195.99999999999991,2007
26031,2004,26447.999999999996,169,2007
26031,2005,26447.999999999996,169,2007
26031,2006,26447.999999999996,166.00000000000006,2007
26031,2007,26447.999999999996,147.99999999999994,2007
26041,2003,38519.99999999999,551.0000000000002,2007
26041,2004,38519.99999999999,556,2007
26041,2005,38519.99999999999,522.0000000000002,2007
26041,2006,38519.99999999999,520,2007
26041,2007,38519.99999999999,464,2007
26057,2003,42284.99999999999,464,2007
26057,2004,42284.99999999999,444,2007
26057,2005,42284.99999999999,518.9999999999999,2007
26057,2006,42284.99999999999,456.00000000000017,2007
26057,2007,42284.99999999999,374.99999999999994,2007
26061,2003,36015.99999999999,617.9999999999998,2007
26061,2004,36015.99999999999,601.9999999999999,2007
26061,2005,36015.99999999999,566.0000000000001,2007
26061,2006,36015.99999999999,507.00000000000017,2007
26061,2007,36015.99999999999,461.9999999999999,2007
26065,2003,279320.0000000001,4511.000000000003,2007
26065,2004,279320.0000000001,4157,2007
26065,2005,279320.0000000001,3814.0000000000023,2007
26065,2006,279320.0000000001,3687.999999999998,2007
26065,2007,279320.0000000001,3511.0000000000005,2007
26073,2003,63351,845.0000000000001,2007
26073,2004,63351,733.9999999999997,2007
26073,2005,63351,801.0000000000003,2007
26073,2006,63351,685.9999999999998,2007
26073,2007,63351,672,2007
26085,2003,11333.000000000002,38.99999999999999,2007
26085,2004,11333.000000000002,30.000000000000004,2007
26085,2005,11333.000000000002,37.99999999999999,2007
26085,2006,11333.000000000002,24.999999999999996,2007
26085,2007,11333.000000000002,29.000000000000004,2007
26089,2003,21119.000000000004,282.00000000000006,2007
26089,2004,21119.000000000004,252.00000000000003,2007
26089,2005,21119.000000000004,238.00000000000009,2007
26089,2006,21119.000000000004,197,2007
26089,2007,21119.000000000004,208.99999999999997,2007
26105,2003,28274.000000000004,316.9999999999999,2007
26105,2004,28274.000000000004,270.00000000000006,2007
26105,2005,28274.000000000004,316.00000000000006,2007
26105,2006,28274.000000000004,274.00000000000006,2007
26105,2007,28274.000000000004,252.00000000000003,2007
26127,2003,26872.999999999996,252.00000000000003,2007
26127,2004,26872.999999999996,248.99999999999994,2007
26127,2005,26872.999999999996,257.00000000000006,2007
26127,2006,26872.999999999996,220.00000000000009,2007
26127,2007,26872.999999999996,216.00000000000006,2007
26129,2003,21645,312.00000000000006,2007
26129,2004,21645,316.00000000000006,2007
26129,2005,21645,316.9999999999999,2007
26129,2006,21645,261.99999999999994,2007
26129,2007,21645,252.00000000000003,2007
26137,2003,23301.000000000004,511,2007
26137,2004,23301.000000000004,507.00000000000017,2007
26137,2005,23301.000000000004,485.99999999999994,2007
26137,2006,23301.000000000004,447.9999999999999,2007
26137,2007,23301.000000000004,382.00000000000006,2007
26149,2003,62421.99999999998,752.0000000000001,2007
26149,2004,62421.99999999998,633.9999999999999,2007
26149,2005,62421.99999999998,669.9999999999999,2007
26149,2006,62421.99999999998,613.0000000000001,2007
26149,2007,62421.99999999998,584,2007
27005,2003,30000.000000000004,937.9999999999999,2006
27005,2004,30000.000000000004,863.9999999999997,2006
27005,2005,30000.000000000004,886.0000000000001,2006
27005,2006,30000.000000000004,1062,2006
27005,2007,30000.000000000004,1003.0000000000003,2006
27009,2003,34226.00000000001,680.9999999999998,2006
27009,2004,34226.00000000001,635,2006
27009,2005,34226.00000000001,649.9999999999999,2006
27009,2006,34226.00000000001,677,2006
27009,2007,34226.00000000001,612,2006
27023,2003,13087.999999999998,328.0000000000001,2006
27023,2004,13087.999999999998,285.99999999999994,2006
27023,2005,13087.999999999998,329.99999999999994,2006
27023,2006,13087.999999999998,298.00000000000006,2006
27023,2007,13087.999999999998,306,2006
27035,2003,55098.99999999999,1790.0000000000002,2006
27035,2004,55098.99999999999,1379.9999999999995,2006
27035,2005,55098.99999999999,1481.9999999999995,2006
27035,2006,55098.99999999999,1627.9999999999995,2006
27035,2007,55098.99999999999,1370.9999999999998,2006
27043,2003,16180.999999999998,263.99999999999994,2006
27043,2004,16180.999999999998,220.00000000000009,2006
27043,2005,16180.999999999998,257.00000000000006,2006
27043,2006,16180.999999999998,236.0000000000001,2006
27043,2007,16180.999999999998,223.99999999999994,2006
27049,2003,44127,1479,2006
27049,2004,44127,1132.0000000000002,2006
27049,2005,44127,1030.0000000000002,2006
27049,2006,44127,1064.0000000000002,2006
27049,2007,44127,1052.0000000000005,2006
27051,2003,6289,94,2006
27051,2004,6289,90,2006
27051,2005,6289,76,2006
27051,2006,6289,85.00000000000001,2006
27051,2007,6289,57.999999999999986,2006
27055,2003,19718.000000000004,322.99999999999994,2006
27055,2004,19718.000000000004,312.00000000000006,2006
27055,2005,19718.000000000004,310.99999999999994,2006
27055,2006,19718.000000000004,302.9999999999999,2006
27055,2007,19718.000000000004,288.00000000000006,2006
27091,2003,21801.999999999996,549.9999999999998,2006
27091,2004,21801.999999999996,538,2006
27091,2005,21801.999999999996,577.0000000000001,2006
27091,2006,21801.999999999996,605.0000000000002,2006
27091,2007,21801.999999999996,570.0000000000002,2006
27115,2003,26530.000000000004,458.00000000000017,2006
27115,2004,26530.000000000004,457.00000000000017,2006
27115,2005,26530.000000000004,444,2006
27115,2006,26530.000000000004,390.00000000000006,2006
27115,2007,26530.000000000004,404.99999999999983,2006
27123,2003,511034.9999999998,10527.999999999995,2006
27123,2004,511034.9999999998,9745.00000000001,2006
27123,2005,511034.9999999998,9305.999999999998,2006
27123,2006,511034.9999999998,9813.00000000001,2006
27123,2007,511034.9999999998,9072,2006
27129,2003,17154.000000000004,322.00000000000006,2006
27129,2004,17154.000000000004,306,2006
27129,2005,17154.000000000004,315,2006
27129,2006,17154.000000000004,282.00000000000006,2006
27129,2007,17154.000000000004,356.9999999999999,2006
27149,2003,10053.000000000002,211.00000000000003,2006
27149,2004,10053.000000000002,171.00000000000009,2006
27149,2005,10053.000000000002,181.99999999999997,2006
27149,2006,10053.000000000002,176.99999999999994,2006
27149,2007,10053.000000000002,211.00000000000003,2006
27157,2003,21610,422.99999999999983,2006
27157,2004,21610,385.00000000000017,2006
27157,2005,21610,362.00000000000017,2006
27157,2006,21610,373.00000000000017,2006
27157,2007,21610,370.99999999999994,2006
27163,2003,201130.0000000001,3914,2006
27163,2004,201130.0000000001,3693.0000000000023,2006
27163,2005,201130.0000000001,3536.000000000003,2006
27163,2006,201130.0000000001,3828.999999999997,2006
27163,2007,201130.0000000001,3652.0000000000023,2006
27165,2003,11876,240.99999999999994,2006
27165,2004,11876,221.99999999999997,2006
27165,2005,11876,201,2006
27165,2006,11876,225,2006
27165,2007,11876,217.99999999999997,2006
29003,2003,16491.999999999996,126,2007
29003,2004,16491.999999999996,128.99999999999997,2007
29003,2005,16491.999999999996,130.99999999999994,2007
29003,2006,16491.999999999996,131.99999999999997,2007
29003,2007,16491.999999999996,149.99999999999997,2007
29011,2003,12541.000000000002,248.00000000000009,2007
29011,2004,12541.000000000002,248.99999999999994,2007
29011,2005,12541.000000000002,221.99999999999997,2007
29011,2006,12541.000000000002,201,2007
29011,2007,12541.000000000002,192,2007
29013,2003,16653,213.00000000000009,2007
29013,2004,16653,191,2007
29013,2005,16653,206.00000000000003,2007
29013,2006,16653,179,2007
29013,2007,16653,167.99999999999997,2007
29023,2003,40867,601.9999999999999,2007
29023,2004,40867,673,2007
29023,2005,40867,691.0000000000002,2007
29023,2006,40867,610.0000000000002,2007
29023,2007,40867,540.9999999999998,2007
29033,2003,10284.999999999998,124.00000000000003,2007
29033,2004,10284.999999999998,122.00000000000003,2007
29033,2005,10284.999999999998,104.99999999999997,2007
29033,2006,10284.999999999998,108.99999999999997,2007
29033,2007,10284.999999999998,125.00000000000004,2007
29041,2003,8437.999999999998,111.99999999999996,2007
29041,2004,8437.999999999998,104.99999999999997,2007
29041,2005,8437.999999999998,103.99999999999999,2007
29041,2006,8437.999999999998,79,2007
29041,2007,8437.999999999998,83.00000000000003,2007
29065,2003,14927.000000000004,159.99999999999994,2007
29065,2004,14927.000000000004,170.00000000000006,2007
29065,2005,14927.000000000004,167.00000000000006,2007
29065,2006,14927.000000000004,163,2007
29065,2007,14927.000000000004,152,2007
29073,2003,15341.999999999998,334.0000000000001,2007
29073,2004,15341.999999999998,318,2007
29073,2005,15341.999999999998,355.00000000000006,2007
29073,2006,15341.999999999998,382.00000000000006,2007
29073,2007,15341.999999999998,358,2007
29077,2003,240391.00000000006,4667.000000000001,2007
29077,2004,240391.00000000006,4408.000000000003,2007
29077,2005,240391.00000000006,4446,2007
29077,2006,240391.00000000006,4758.999999999997,2007
29077,2007,240391.00000000006,4669.999999999997,2007
29079,2003,10431.999999999998,141.00000000000003,2007
29079,2004,10431.999999999998,126.99999999999999,2007
29079,2005,10431.999999999998,144,2007
29079,2006,10431.999999999998,125.00000000000004,2007
29079,2007,10431.999999999998,125.00000000000004,2007
29081,2003,8849.999999999998,166.00000000000006,2007
29081,2004,8849.999999999998,158.00000000000003,2007
29081,2005,8849.999999999998,175.99999999999991,2007
29081,2006,8849.999999999998,141.00000000000003,2007
29081,2007,8849.999999999998,135.00000000000003,2007
29085,2003,8940,32,2007
29085,2004,8940,26.000000000000004,2007
29085,2005,8940,27.999999999999996,2007
29085,2006,8940,30.000000000000004,2007
29085,2007,8940,33,2007
29089,2003,10212.000000000002,110.00000000000004,2007
29089,2004,10212.000000000002,114.00000000000003,2007
29089,2005,10212.000000000002,110.99999999999997,2007
29089,2006,10212.000000000002,108.99999999999997,2007
29089,2007,10212.000000000002,101.99999999999996,2007
29099,2003,198099.00000000003,2456,2007
29099,2004,198099.00000000003,2405.999999999999,2007
29099,2005,198099.00000000003,2305.0000000000005,2007
29099,2006,198099.00000000003,2295.0000000000005,2007
29099,2007,198099.00000000003,2290.999999999999,2007
29101,2003,48257.99999999999,436.9999999999999,2007
29101,2004,48257.99999999999,464.99999999999983,2007
29101,2005,48257.99999999999,492.9999999999999,2007
29101,2006,48257.99999999999,474.00000000000017,2007
29101,2007,48257.99999999999,485.00000000000006,2007
29105,2003,32512.999999999996,461.9999999999999,2007
29105,2004,32512.999999999996,427.9999999999999,2007
29105,2005,32512.999999999996,467.00000000000006,2007
29105,2006,32512.999999999996,534.9999999999999,2007
29105,2007,32512.999999999996,531,2007
29107,2003,32960,470.00000000000006,2007
29107,2004,32960,489.00000000000017,2007
29107,2005,32960,467.00000000000006,2007
29107,2006,32960,444,2007
29107,2007,32960,454.99999999999994,2007
29117,2003,14558,306.9999999999999,2007
29117,2004,14558,316.00000000000006,2007
29117,2005,14558,283,2007
29117,2006,14558,292,2007
29117,2007,14558,255.99999999999994,2007
29119,2003,21681.000000000004,211.99999999999997,2007
29119,2004,21681.000000000004,187.00000000000003,2007
29119,2005,21681.000000000004,175.00000000000009,2007
29119,2006,21681.000000000004,197,2007
29119,2007,21681.000000000004,207.99999999999997,2007
29127,2003,28289,597.9999999999998,2007
29127,2004,28289,561.9999999999999,2007
29127,2005,28289,615.9999999999998,2007
29127,2006,28289,600,2007
29127,2007,28289,582.9999999999999,2007
29131,2003,23564.000000000004,252.00000000000003,2007
29131,2004,23564.000000000004,208.99999999999997,2007
29131,2005,23564.000000000004,209.99999999999994,2007
29131,2006,23564.000000000004,225,2007
29131,2007,23564.000000000004,217.99999999999997,2007
29149,2003,10344,68.00000000000001,2007
29149,2004,10344,65.99999999999997,2007
29149,2005,10344,78,2007
29149,2006,10344,78,2007
29149,2007,10344,90.99999999999997,2007
29155,2003,20047.000000000004,244.00000000000006,2007
29155,2004,20047.000000000004,208.99999999999997,2007
29155,2005,20047.000000000004,193,2007
29155,2006,20047.000000000004,235,2007
29155,2007,20047.000000000004,258,2007
29163,2003,18351,272.0000000000001,2007
29163,2004,18351,295.99999999999994,2007
29163,2005,18351,305.00000000000006,2007
29163,2006,18351,299.99999999999994,2007
29163,2007,18351,280.9999999999999,2007
29177,2003,23353.999999999996,239.99999999999997,2007
29177,2004,23353.999999999996,194.00000000000003,2007
29177,2005,23353.999999999996,197,2007
29177,2006,23353.999999999996,179,2007
29177,2007,23353.999999999996,184.99999999999991,2007
29201,2003,40422.00000000001,441,2007
29201,2004,40422.00000000001,488.00000000000017,2007
29201,2005,40422.00000000001,468.9999999999999,2007
29201,2006,40422.00000000001,444.99999999999994,2007
29201,2007,40422.00000000001,405.99999999999994,2007
29209,2003,28658.000000000007,149,2007
29209,2004,28658.000000000007,181.00000000000006,2007
29209,2005,28658.000000000007,181.00000000000006,2007
29209,2006,28658.000000000007,188,2007
29209,2007,28658.000000000007,205.00000000000006,2007
29211,2003,7219,71,2007
29211,2004,7219,70.00000000000003,2007
29211,2005,7219,51,2007
29211,2006,7219,56.00000000000002,2007
29211,2007,7219,62.00000000000001,2007
29215,2003,23003,217.00000000000003,2007
29215,2004,23003,199.99999999999991,2007
29215,2005,23003,229.00000000000006,2007
29215,2006,23003,225,2007
29215,2007,23003,221.99999999999997,2007
29229,2003,17955,252.00000000000003,2007
29229,2004,17955,255.99999999999994,2007
29229,2005,17955,248.99999999999994,2007
29229,2006,17955,226.00000000000009,2007
29229,2007,17955,193,2007
29510,2003,348189.00000000006,4456.000000000002,2007
29510,2004,348189.00000000006,4214,2007
29510,2005,348189.00000000006,4012.0000000000023,2007
29510,2006,348189.00000000006,4010.999999999998,2007
29510,2007,348189.00000000006,3859.0000000000014,2007
30009,2003,9552,161.00000000000003,2007
30009,2004,9552,138.00000000000006,2007
30009,2005,9552,119.00000000000003,2007
30009,2006,9552,130.99999999999994,2007
30009,2007,9552,144.99999999999997,2007
30011,2003,1360,12,2007
30011,2004,1360,6.999999999999999,2007
30011,2005,1360,4.999999999999999,2007
30011,2006,1360,6.999999999999999,2007
30011,2007,1360,7.999999999999998,2007
30013,2003,80357.00000000003,1447.9999999999995,2007
30013,2004,80357.00000000003,1294.9999999999998,2007
30013,2005,80357.00000000003,1327.9999999999998,2007
30013,2006,80357.00000000003,1421.9999999999998,2007
30013,2007,80357.00000000003,1452.9999999999993,2007
30021,2003,9059,214.99999999999991,2007
30021,2004,9059,202.00000000000006,2007
30021,2005,9059,175.00000000000009,2007
30021,2006,9059,230.99999999999994,2007
30021,2007,9059,191,2007
30033,2003,1279,11.000000000000002,2007
30033,2004,1279,17.999999999999996,2007
30033,2005,1279,12,2007
30033,2006,1279,17,2007
30033,2007,1279,17.999999999999996,2007
30049,2003,55715.999999999985,1248.0000000000005,2007
30049,2004,55715.999999999985,1164.9999999999998,2007
30049,2005,55715.999999999985,1100.9999999999998,2007
30049,2006,55715.999999999985,1206.0000000000005,2007
30049,2007,55715.999999999985,1207.0000000000002,2007
30081,2003,36070.00000000001,499.00000000000006,2007
30081,2004,36070.00000000001,501.99999999999983,2007
30081,2005,36070.00000000001,484.0000000000002,2007
30081,2006,36070.00000000001,528,2007
30081,2007,36070.00000000001,532.9999999999999,2007
30087,2003,9383,211.00000000000003,2007
30087,2004,9383,205.00000000000006,2007
30087,2005,9383,166.00000000000006,2007
30087,2006,9383,164.00000000000006,2007
30087,2007,9383,144,2007
30095,2003,8195,95.99999999999999,2007
30095,2004,8195,79.99999999999997,2007
30095,2005,8195,104.99999999999997,2007
30095,2006,8195,104.99999999999997,2007
30095,2007,8195,103.00000000000001,2007
30101,2003,5267,70.00000000000003,2007
30101,2004,5267,55.000000000000014,2007
30101,2005,5267,71,2007
30101,2006,5267,62.00000000000001,2007
30101,2007,5267,72.99999999999999,2007
30109,2003,1068,15,2007
30109,2004,1068,13.999999999999996,2007
30109,2005,1068,9.000000000000002,2007
30109,2006,1068,9.000000000000002,2007
30109,2007,1068,10.000000000000002,2007
31003,2003,7451.999999999999,101.99999999999996,NA
31003,2004,7451.999999999999,85.00000000000001,NA
31003,2005,7451.999999999999,83.00000000000003,NA
31003,2006,7451.999999999999,95,NA
31003,2007,7451.999999999999,90.99999999999997,NA
31023,2003,8767.000000000002,117.00000000000003,NA
31023,2004,8767.000000000002,90.99999999999997,NA
31023,2005,8767.000000000002,110.99999999999997,NA
31023,2006,8767.000000000002,101.99999999999996,NA
31023,2007,8767.000000000002,118.00000000000004,NA
31031,2003,6148,131.99999999999997,NA
31031,2004,6148,149.99999999999997,NA
31031,2005,6148,159.99999999999994,NA
31031,2006,6148,142.99999999999994,NA
31031,2007,6148,130.99999999999994,NA
31033,2003,9829.999999999998,242.99999999999994,NA
31033,2004,9829.999999999998,261.99999999999994,NA
31033,2005,9829.999999999998,266,NA
31033,2006,9829.999999999998,254.99999999999991,NA
31033,2007,9829.999999999998,270.00000000000006,NA
31041,2003,11793.000000000002,166.00000000000006,NA
31041,2004,11793.000000000002,155.00000000000003,NA
31041,2005,11793.000000000002,159,NA
31041,2006,11793.000000000002,184.00000000000006,NA
31041,2007,11793.000000000002,198,NA
31055,2003,463584.9999999998,11678.000000000004,NA
31055,2004,463584.9999999998,11294.999999999995,NA
31055,2005,463584.9999999998,11061.000000000002,NA
31055,2006,463584.9999999998,11180.999999999993,NA
31055,2007,463584.9999999998,11161.999999999993,NA
31059,2003,6633.999999999999,144.99999999999997,NA
31059,2004,6633.999999999999,119.00000000000003,NA
31059,2005,6633.999999999999,115.00000000000001,NA
31059,2006,6633.999999999999,110.00000000000004,NA
31059,2007,6633.999999999999,103.99999999999999,NA
31061,2003,3574,41.00000000000001,NA
31061,2004,3574,37,NA
31061,2005,3574,30.000000000000004,NA
31061,2006,3574,27.999999999999996,NA
31061,2007,3574,37,NA
31073,2003,2143,15,NA
31073,2004,2143,15.999999999999998,NA
31073,2005,2143,17,NA
31073,2006,2143,15,NA
31073,2007,2143,13.999999999999996,NA
31079,2003,53534,1300.9999999999995,NA
